,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
56539,2014.0,35.0,1234.0,92.0,1192.0,59.0,H,0.0,34.0,70.0,4.0,11.0,20.0,27.0,19.0,35.0,19.0,8.0,8.0,3.0,13.0,21.0,65.0,7.0,22.0,10.0,14.0,10.0,22.0,11.0,10.0,7.0,8.0,22.0
56542,2014.0,36.0,1107.0,74.0,1135.0,68.0,A,0.0,19.0,48.0,1.0,6.0,35.0,46.0,9.0,29.0,10.0,12.0,8.0,2.0,26.0,22.0,52.0,7.0,21.0,17.0,33.0,9.0,28.0,11.0,14.0,6.0,6.0,33.0
56546,2014.0,36.0,1196.0,67.0,1242.0,61.0,H,0.0,20.0,54.0,7.0,14.0,20.0,34.0,13.0,17.0,12.0,8.0,10.0,1.0,19.0,19.0,44.0,8.0,19.0,15.0,19.0,11.0,29.0,11.0,24.0,5.0,6.0,25.0
56548,2014.0,36.0,1211.0,80.0,1452.0,76.0,A,0.0,27.0,61.0,7.0,20.0,19.0,23.0,12.0,31.0,13.0,11.0,4.0,2.0,19.0,25.0,67.0,9.0,27.0,17.0,22.0,12.0,24.0,15.0,5.0,3.0,3.0,22.0
56552,2014.0,36.0,1243.0,64.0,1377.0,62.0,H,0.0,24.0,62.0,6.0,19.0,10.0,20.0,18.0,21.0,14.0,13.0,10.0,0.0,20.0,22.0,44.0,4.0,14.0,14.0,20.0,6.0,26.0,15.0,18.0,9.0,5.0,17.0
56553,2014.0,36.0,1246.0,70.0,1129.0,55.0,H,0.0,27.0,51.0,4.0,17.0,12.0,18.0,11.0,32.0,7.0,19.0,4.0,10.0,12.0,22.0,69.0,5.0,17.0,6.0,6.0,14.0,13.0,5.0,8.0,8.0,1.0,17.0
56559,2014.0,36.0,1409.0,78.0,1114.0,64.0,H,0.0,22.0,51.0,8.0,21.0,26.0,40.0,11.0,26.0,14.0,15.0,10.0,3.0,24.0,20.0,55.0,4.0,16.0,20.0,27.0,12.0,26.0,9.0,17.0,6.0,3.0,27.0
56561,2014.0,36.0,1462.0,63.0,1191.0,60.0,H,0.0,21.0,58.0,5.0,16.0,16.0,24.0,12.0,23.0,13.0,11.0,12.0,5.0,15.0,23.0,49.0,4.0,14.0,10.0,18.0,6.0,32.0,11.0,17.0,2.0,7.0,19.0
56562,2014.0,37.0,1112.0,74.0,1308.0,48.0,H,0.0,29.0,56.0,4.0,10.0,12.0,19.0,16.0,22.0,16.0,13.0,5.0,7.0,16.0,15.0,46.0,2.0,11.0,16.0,22.0,10.0,12.0,8.0,16.0,6.0,2.0,16.0
56564,2014.0,37.0,1140.0,100.0,1341.0,52.0,H,0.0,35.0,57.0,10.0,14.0,20.0,29.0,9.0,35.0,27.0,15.0,13.0,4.0,13.0,19.0,65.0,4.0,27.0,10.0,14.0,13.0,18.0,8.0,20.0,7.0,2.0,20.0
56568,2014.0,37.0,1203.0,70.0,1131.0,60.0,H,0.0,21.0,53.0,6.0,13.0,22.0,31.0,12.0,27.0,12.0,12.0,7.0,7.0,11.0,22.0,56.0,11.0,27.0,5.0,8.0,9.0,23.0,11.0,16.0,5.0,2.0,24.0
56572,2014.0,37.0,1295.0,73.0,1323.0,69.0,A,0.0,27.0,53.0,5.0,10.0,14.0,19.0,4.0,29.0,13.0,8.0,5.0,5.0,19.0,20.0,56.0,9.0,29.0,20.0,25.0,9.0,23.0,16.0,8.0,6.0,2.0,15.0
56574,2014.0,37.0,1326.0,86.0,1136.0,48.0,H,0.0,32.0,61.0,8.0,20.0,14.0,20.0,10.0,28.0,16.0,8.0,13.0,10.0,11.0,16.0,58.0,6.0,24.0,10.0,14.0,16.0,22.0,7.0,19.0,1.0,2.0,20.0
56578,2014.0,37.0,1430.0,62.0,1451.0,59.0,H,0.0,23.0,62.0,5.0,14.0,11.0,15.0,18.0,25.0,12.0,11.0,7.0,2.0,16.0,19.0,50.0,7.0,20.0,14.0,18.0,10.0,25.0,12.0,12.0,5.0,4.0,15.0
56579,2014.0,37.0,1458.0,78.0,1454.0,52.0,H,0.0,31.0,61.0,10.0,26.0,6.0,9.0,9.0,26.0,16.0,8.0,12.0,3.0,16.0,20.0,47.0,6.0,17.0,6.0,9.0,4.0,22.0,8.0,19.0,2.0,1.0,13.0
56585,2014.0,39.0,1160.0,80.0,1189.0,63.0,H,0.0,24.0,49.0,5.0,13.0,27.0,46.0,14.0,40.0,13.0,16.0,6.0,3.0,18.0,22.0,59.0,13.0,32.0,6.0,15.0,4.0,23.0,12.0,10.0,10.0,0.0,27.0
56586,2014.0,39.0,1235.0,85.0,1234.0,82.0,H,0.0,28.0,59.0,6.0,17.0,23.0,36.0,6.0,29.0,19.0,10.0,5.0,2.0,20.0,32.0,69.0,4.0,17.0,14.0,21.0,14.0,35.0,19.0,11.0,6.0,1.0,27.0
56588,2014.0,39.0,1272.0,73.0,1114.0,59.0,H,0.0,23.0,59.0,7.0,23.0,20.0,27.0,15.0,26.0,16.0,14.0,5.0,3.0,18.0,19.0,53.0,7.0,20.0,14.0,21.0,10.0,22.0,9.0,17.0,7.0,4.0,23.0
56596,2014.0,40.0,1112.0,72.0,1276.0,70.0,A,0.0,27.0,61.0,4.0,10.0,14.0,15.0,17.0,20.0,14.0,9.0,5.0,2.0,18.0,24.0,48.0,8.0,17.0,14.0,17.0,6.0,18.0,9.0,11.0,3.0,6.0,17.0
56597,2014.0,40.0,1113.0,97.0,1212.0,55.0,H,0.0,40.0,63.0,8.0,21.0,9.0,15.0,10.0,34.0,19.0,11.0,10.0,8.0,16.0,19.0,62.0,8.0,27.0,9.0,16.0,13.0,17.0,8.0,14.0,5.0,2.0,17.0
56603,2014.0,40.0,1159.0,69.0,1107.0,60.0,A,0.0,26.0,55.0,13.0,28.0,4.0,5.0,5.0,25.0,14.0,8.0,0.0,1.0,13.0,26.0,60.0,2.0,10.0,6.0,12.0,12.0,25.0,12.0,6.0,3.0,2.0,12.0
56605,2014.0,40.0,1173.0,84.0,1141.0,58.0,H,0.0,27.0,53.0,7.0,19.0,23.0,31.0,13.0,29.0,15.0,11.0,4.0,4.0,20.0,22.0,56.0,3.0,22.0,11.0,18.0,9.0,18.0,5.0,12.0,4.0,1.0,21.0
56611,2014.0,40.0,1211.0,68.0,1375.0,59.0,N,0.0,26.0,64.0,2.0,14.0,14.0,21.0,11.0,29.0,8.0,10.0,8.0,7.0,16.0,19.0,59.0,7.0,17.0,14.0,19.0,11.0,29.0,9.0,15.0,3.0,4.0,20.0
56618,2014.0,40.0,1242.0,80.0,1307.0,63.0,N,0.0,28.0,54.0,5.0,14.0,19.0,26.0,11.0,25.0,19.0,9.0,7.0,7.0,23.0,18.0,54.0,2.0,14.0,25.0,29.0,12.0,18.0,8.0,10.0,4.0,2.0,21.0
56619,2014.0,40.0,1257.0,79.0,1443.0,63.0,H,0.0,30.0,59.0,9.0,20.0,10.0,18.0,14.0,25.0,19.0,7.0,5.0,3.0,18.0,21.0,56.0,7.0,21.0,14.0,22.0,16.0,19.0,10.0,11.0,0.0,2.0,13.0
56623,2014.0,40.0,1269.0,80.0,1296.0,54.0,H,0.0,29.0,58.0,9.0,19.0,13.0,21.0,14.0,27.0,22.0,12.0,7.0,3.0,16.0,20.0,54.0,5.0,14.0,9.0,17.0,8.0,19.0,11.0,11.0,6.0,7.0,18.0
56624,2014.0,40.0,1277.0,67.0,1324.0,63.0,N,0.0,24.0,57.0,6.0,16.0,13.0,19.0,14.0,27.0,14.0,17.0,11.0,5.0,14.0,23.0,60.0,8.0,27.0,9.0,10.0,9.0,23.0,12.0,14.0,8.0,0.0,17.0
56627,2014.0,40.0,1301.0,82.0,1178.0,79.0,H,0.0,25.0,50.0,10.0,21.0,22.0,33.0,6.0,25.0,17.0,15.0,3.0,3.0,21.0,27.0,59.0,6.0,20.0,19.0,28.0,9.0,27.0,11.0,13.0,7.0,3.0,23.0
56629,2014.0,40.0,1304.0,79.0,1117.0,67.0,H,0.0,29.0,60.0,8.0,16.0,13.0,18.0,10.0,29.0,19.0,16.0,15.0,1.0,21.0,24.0,55.0,7.0,17.0,12.0,23.0,11.0,25.0,10.0,21.0,7.0,1.0,22.0
56630,2014.0,40.0,1308.0,81.0,1179.0,69.0,A,1.0,29.0,64.0,7.0,15.0,16.0,32.0,14.0,33.0,13.0,14.0,6.0,5.0,19.0,21.0,69.0,3.0,15.0,24.0,29.0,17.0,30.0,5.0,12.0,12.0,0.0,25.0
56631,2014.0,40.0,1314.0,82.0,1246.0,77.0,H,0.0,27.0,56.0,2.0,7.0,26.0,45.0,12.0,20.0,10.0,9.0,10.0,6.0,26.0,22.0,54.0,4.0,12.0,29.0,43.0,17.0,27.0,9.0,17.0,7.0,7.0,31.0
56633,2014.0,40.0,1320.0,77.0,1433.0,68.0,H,0.0,26.0,49.0,6.0,19.0,19.0,28.0,11.0,30.0,11.0,16.0,6.0,4.0,15.0,24.0,65.0,10.0,25.0,10.0,12.0,13.0,19.0,9.0,11.0,9.0,2.0,25.0
56636,2014.0,40.0,1326.0,79.0,1295.0,62.0,H,0.0,27.0,51.0,10.0,20.0,15.0,21.0,9.0,27.0,16.0,11.0,5.0,1.0,16.0,22.0,52.0,5.0,17.0,13.0,20.0,6.0,20.0,8.0,7.0,1.0,2.0,22.0
56637,2014.0,40.0,1328.0,101.0,1409.0,91.0,H,0.0,29.0,60.0,9.0,19.0,34.0,48.0,14.0,29.0,14.0,7.0,4.0,2.0,21.0,30.0,63.0,12.0,27.0,19.0,30.0,10.0,22.0,14.0,7.0,5.0,1.0,31.0
56638,2014.0,40.0,1329.0,70.0,1256.0,55.0,N,0.0,26.0,60.0,2.0,12.0,16.0,22.0,11.0,29.0,13.0,12.0,9.0,8.0,14.0,21.0,64.0,6.0,26.0,7.0,13.0,15.0,26.0,6.0,16.0,6.0,6.0,20.0
56639,2014.0,40.0,1332.0,71.0,1228.0,64.0,N,0.0,29.0,52.0,4.0,15.0,9.0,12.0,7.0,23.0,14.0,16.0,6.0,2.0,15.0,24.0,56.0,5.0,17.0,11.0,13.0,9.0,18.0,8.0,12.0,10.0,2.0,16.0
56640,2014.0,40.0,1338.0,91.0,1464.0,73.0,H,0.0,35.0,68.0,5.0,16.0,16.0,20.0,20.0,27.0,22.0,13.0,7.0,2.0,18.0,26.0,56.0,6.0,20.0,15.0,21.0,7.0,14.0,14.0,9.0,8.0,3.0,18.0
56649,2014.0,40.0,1387.0,66.0,1459.0,52.0,H,0.0,21.0,44.0,5.0,18.0,19.0,28.0,10.0,24.0,12.0,18.0,6.0,6.0,11.0,19.0,45.0,6.0,11.0,8.0,10.0,3.0,20.0,11.0,17.0,10.0,0.0,24.0
56652,2014.0,40.0,1390.0,83.0,1413.0,56.0,H,0.0,31.0,53.0,11.0,20.0,10.0,18.0,5.0,30.0,22.0,12.0,6.0,6.0,17.0,20.0,58.0,7.0,20.0,9.0,12.0,11.0,21.0,12.0,14.0,4.0,0.0,17.0
56653,2014.0,40.0,1400.0,85.0,1402.0,53.0,H,0.0,27.0,56.0,6.0,15.0,25.0,35.0,11.0,34.0,11.0,13.0,11.0,7.0,15.0,19.0,64.0,5.0,26.0,10.0,18.0,16.0,24.0,9.0,17.0,10.0,3.0,19.0
56656,2014.0,40.0,1417.0,95.0,1341.0,71.0,H,0.0,34.0,53.0,7.0,15.0,20.0,28.0,6.0,25.0,20.0,8.0,13.0,4.0,21.0,25.0,56.0,9.0,26.0,12.0,22.0,13.0,17.0,12.0,17.0,5.0,1.0,20.0
56657,2014.0,40.0,1418.0,79.0,1222.0,76.0,H,1.0,26.0,57.0,7.0,19.0,20.0,33.0,14.0,19.0,14.0,15.0,5.0,3.0,18.0,27.0,51.0,4.0,11.0,18.0,23.0,9.0,23.0,14.0,20.0,6.0,10.0,25.0
56660,2014.0,40.0,1428.0,81.0,1140.0,64.0,H,0.0,27.0,65.0,9.0,29.0,18.0,23.0,11.0,34.0,18.0,10.0,7.0,7.0,22.0,21.0,64.0,5.0,19.0,17.0,31.0,15.0,29.0,10.0,10.0,8.0,6.0,19.0
56666,2014.0,40.0,1455.0,70.0,1397.0,61.0,H,0.0,23.0,53.0,6.0,16.0,18.0,24.0,9.0,27.0,13.0,7.0,6.0,6.0,16.0,20.0,52.0,6.0,20.0,15.0,24.0,9.0,22.0,11.0,8.0,3.0,2.0,21.0
56667,2014.0,40.0,1458.0,86.0,1184.0,61.0,H,0.0,26.0,43.0,9.0,15.0,25.0,33.0,8.0,25.0,17.0,11.0,4.0,1.0,10.0,24.0,58.0,4.0,19.0,9.0,9.0,9.0,11.0,6.0,9.0,7.0,2.0,26.0
56668,2014.0,40.0,1462.0,64.0,1153.0,47.0,N,0.0,22.0,39.0,11.0,16.0,9.0,11.0,6.0,27.0,16.0,20.0,6.0,2.0,24.0,14.0,42.0,5.0,14.0,14.0,26.0,7.0,13.0,7.0,10.0,10.0,2.0,17.0
56670,2014.0,41.0,1168.0,87.0,1411.0,80.0,H,0.0,31.0,57.0,5.0,16.0,20.0,26.0,8.0,19.0,14.0,9.0,4.0,1.0,23.0,24.0,61.0,5.0,19.0,27.0,32.0,22.0,23.0,13.0,16.0,3.0,2.0,22.0
56678,2014.0,41.0,1243.0,72.0,1407.0,43.0,H,0.0,28.0,65.0,8.0,24.0,8.0,12.0,17.0,27.0,24.0,9.0,6.0,2.0,16.0,17.0,47.0,3.0,19.0,6.0,11.0,5.0,22.0,8.0,16.0,6.0,3.0,11.0
56679,2014.0,41.0,1264.0,77.0,1423.0,72.0,A,0.0,24.0,50.0,5.0,14.0,24.0,38.0,10.0,24.0,12.0,11.0,10.0,4.0,25.0,25.0,52.0,5.0,14.0,17.0,28.0,10.0,24.0,15.0,15.0,4.0,7.0,23.0
56682,2014.0,41.0,1281.0,66.0,1444.0,60.0,H,0.0,23.0,46.0,6.0,16.0,14.0,19.0,6.0,34.0,10.0,14.0,3.0,7.0,14.0,21.0,70.0,5.0,24.0,13.0,14.0,14.0,22.0,10.0,7.0,8.0,4.0,18.0
56689,2014.0,41.0,1372.0,87.0,1317.0,53.0,A,0.0,27.0,56.0,7.0,19.0,26.0,29.0,13.0,21.0,12.0,10.0,8.0,8.0,23.0,15.0,43.0,2.0,9.0,21.0,33.0,14.0,17.0,2.0,22.0,9.0,2.0,21.0
56691,2014.0,41.0,1393.0,68.0,1385.0,63.0,A,0.0,24.0,44.0,1.0,8.0,19.0,28.0,5.0,28.0,12.0,11.0,6.0,4.0,21.0,21.0,56.0,1.0,15.0,20.0,26.0,11.0,22.0,10.0,9.0,5.0,5.0,22.0
56699,2014.0,41.0,1437.0,73.0,1247.0,52.0,H,0.0,25.0,51.0,6.0,24.0,17.0,24.0,7.0,28.0,20.0,12.0,12.0,6.0,18.0,19.0,49.0,1.0,13.0,13.0,19.0,7.0,22.0,7.0,17.0,6.0,0.0,18.0
56707,2014.0,42.0,1181.0,85.0,1205.0,66.0,H,0.0,28.0,56.0,9.0,22.0,20.0,28.0,15.0,22.0,18.0,11.0,6.0,3.0,17.0,27.0,50.0,5.0,15.0,7.0,12.0,6.0,16.0,13.0,12.0,5.0,2.0,21.0
56709,2014.0,42.0,1273.0,70.0,1108.0,44.0,H,0.0,23.0,44.0,5.0,12.0,19.0,24.0,4.0,35.0,18.0,14.0,4.0,7.0,12.0,15.0,62.0,3.0,20.0,11.0,18.0,17.0,18.0,2.0,12.0,6.0,8.0,20.0
56711,2014.0,42.0,1295.0,85.0,1174.0,66.0,H,0.0,27.0,51.0,5.0,17.0,26.0,35.0,11.0,27.0,13.0,10.0,6.0,3.0,19.0,25.0,63.0,5.0,22.0,11.0,17.0,11.0,18.0,7.0,11.0,4.0,1.0,24.0
56717,2014.0,43.0,1153.0,44.0,1338.0,43.0,N,0.0,20.0,53.0,3.0,13.0,1.0,3.0,16.0,19.0,8.0,9.0,4.0,3.0,20.0,11.0,35.0,2.0,13.0,19.0,29.0,8.0,19.0,9.0,7.0,5.0,2.0,9.0
56718,2014.0,43.0,1166.0,88.0,1115.0,51.0,H,0.0,27.0,56.0,10.0,30.0,24.0,26.0,15.0,25.0,21.0,10.0,7.0,3.0,10.0,19.0,51.0,6.0,21.0,7.0,12.0,10.0,14.0,10.0,15.0,7.0,4.0,18.0
56721,2014.0,43.0,1196.0,77.0,1272.0,75.0,N,0.0,28.0,54.0,7.0,16.0,14.0,19.0,13.0,24.0,13.0,17.0,3.0,2.0,16.0,27.0,57.0,6.0,18.0,15.0,18.0,9.0,17.0,17.0,8.0,9.0,8.0,17.0
56727,2014.0,43.0,1257.0,90.0,1283.0,60.0,H,0.0,34.0,66.0,6.0,19.0,16.0,30.0,20.0,31.0,14.0,11.0,5.0,7.0,18.0,22.0,58.0,4.0,15.0,12.0,20.0,10.0,20.0,6.0,13.0,5.0,4.0,24.0
56728,2014.0,43.0,1258.0,79.0,1142.0,59.0,H,0.0,26.0,53.0,4.0,17.0,23.0,26.0,10.0,26.0,19.0,13.0,9.0,2.0,9.0,23.0,60.0,4.0,20.0,9.0,9.0,11.0,18.0,8.0,15.0,11.0,2.0,16.0
56729,2014.0,43.0,1264.0,86.0,1376.0,68.0,A,0.0,23.0,49.0,6.0,13.0,34.0,39.0,12.0,21.0,13.0,16.0,11.0,9.0,30.0,22.0,52.0,2.0,7.0,22.0,38.0,12.0,15.0,15.0,16.0,3.0,3.0,23.0
56731,2014.0,43.0,1277.0,78.0,1316.0,48.0,H,0.0,27.0,51.0,4.0,12.0,20.0,38.0,10.0,31.0,15.0,10.0,10.0,3.0,19.0,16.0,54.0,4.0,25.0,12.0,19.0,12.0,22.0,10.0,16.0,5.0,2.0,25.0
56734,2014.0,43.0,1308.0,67.0,1307.0,61.0,A,0.0,21.0,56.0,7.0,17.0,18.0,21.0,14.0,21.0,10.0,10.0,6.0,8.0,19.0,18.0,52.0,0.0,7.0,25.0,29.0,14.0,22.0,6.0,11.0,6.0,4.0,17.0
56736,2014.0,43.0,1328.0,91.0,1426.0,89.0,H,0.0,32.0,65.0,11.0,24.0,16.0,23.0,14.0,24.0,20.0,12.0,5.0,2.0,11.0,34.0,69.0,13.0,32.0,8.0,9.0,11.0,23.0,21.0,12.0,7.0,4.0,16.0
56737,2014.0,43.0,1329.0,75.0,1175.0,43.0,H,0.0,26.0,56.0,6.0,23.0,17.0,24.0,12.0,27.0,15.0,8.0,10.0,10.0,11.0,16.0,56.0,6.0,17.0,5.0,7.0,13.0,21.0,6.0,17.0,5.0,2.0,14.0
56738,2014.0,43.0,1332.0,91.0,1414.0,63.0,H,0.0,32.0,67.0,12.0,19.0,15.0,19.0,13.0,26.0,17.0,11.0,13.0,4.0,25.0,22.0,54.0,6.0,18.0,13.0,26.0,10.0,25.0,11.0,19.0,2.0,6.0,17.0
56739,2014.0,43.0,1344.0,76.0,1463.0,74.0,H,0.0,28.0,56.0,8.0,17.0,12.0,13.0,12.0,17.0,16.0,11.0,3.0,2.0,12.0,30.0,56.0,6.0,14.0,8.0,14.0,11.0,16.0,16.0,9.0,6.0,1.0,19.0
56741,2014.0,43.0,1354.0,83.0,1157.0,78.0,H,0.0,27.0,63.0,6.0,19.0,23.0,32.0,17.0,22.0,15.0,15.0,4.0,5.0,15.0,28.0,62.0,8.0,23.0,14.0,17.0,11.0,22.0,11.0,15.0,6.0,2.0,26.0
56746,2014.0,43.0,1433.0,72.0,1459.0,57.0,H,0.0,21.0,56.0,5.0,20.0,25.0,34.0,13.0,22.0,7.0,8.0,12.0,5.0,14.0,20.0,52.0,7.0,17.0,10.0,14.0,11.0,27.0,12.0,20.0,2.0,2.0,26.0
56751,2014.0,43.0,1455.0,72.0,1104.0,67.0,A,0.0,22.0,50.0,3.0,12.0,25.0,27.0,11.0,27.0,6.0,12.0,6.0,2.0,17.0,23.0,53.0,7.0,20.0,14.0,19.0,8.0,18.0,12.0,9.0,2.0,5.0,19.0
56754,2014.0,44.0,1124.0,91.0,1322.0,84.0,H,1.0,32.0,63.0,8.0,17.0,19.0,28.0,17.0,19.0,19.0,10.0,6.0,5.0,13.0,34.0,69.0,6.0,18.0,10.0,14.0,17.0,21.0,15.0,12.0,4.0,2.0,18.0
56759,2014.0,44.0,1179.0,71.0,1444.0,68.0,H,0.0,26.0,54.0,4.0,14.0,15.0,19.0,9.0,24.0,15.0,10.0,3.0,3.0,21.0,24.0,53.0,5.0,18.0,15.0,24.0,10.0,22.0,9.0,11.0,4.0,3.0,22.0
56760,2014.0,44.0,1184.0,84.0,1299.0,73.0,H,0.0,28.0,50.0,13.0,28.0,15.0,27.0,4.0,14.0,21.0,9.0,7.0,0.0,21.0,24.0,49.0,3.0,15.0,22.0,30.0,13.0,23.0,15.0,19.0,8.0,2.0,21.0
56764,2014.0,44.0,1269.0,83.0,1325.0,71.0,A,0.0,32.0,52.0,9.0,14.0,10.0,19.0,8.0,28.0,20.0,15.0,5.0,6.0,16.0,28.0,67.0,5.0,21.0,10.0,17.0,13.0,21.0,17.0,8.0,9.0,3.0,18.0
56770,2014.0,44.0,1300.0,72.0,1457.0,66.0,H,0.0,23.0,49.0,7.0,16.0,19.0,28.0,10.0,19.0,17.0,13.0,9.0,6.0,15.0,24.0,53.0,10.0,25.0,8.0,12.0,12.0,19.0,16.0,18.0,3.0,4.0,21.0
56771,2014.0,44.0,1301.0,65.0,1397.0,58.0,A,0.0,24.0,54.0,3.0,6.0,14.0,19.0,13.0,30.0,8.0,16.0,4.0,12.0,20.0,20.0,68.0,3.0,24.0,15.0,20.0,20.0,21.0,5.0,10.0,5.0,7.0,19.0
56773,2014.0,44.0,1326.0,76.0,1174.0,64.0,H,0.0,24.0,59.0,6.0,18.0,22.0,32.0,17.0,29.0,7.0,13.0,8.0,7.0,14.0,25.0,57.0,7.0,18.0,7.0,15.0,8.0,22.0,9.0,13.0,5.0,1.0,22.0
56777,2014.0,44.0,1361.0,76.0,1381.0,39.0,H,0.0,29.0,58.0,7.0,17.0,11.0,28.0,13.0,28.0,17.0,6.0,6.0,4.0,16.0,12.0,42.0,4.0,11.0,11.0,18.0,6.0,23.0,4.0,17.0,5.0,3.0,23.0
56782,2014.0,44.0,1386.0,75.0,1180.0,55.0,H,0.0,30.0,56.0,5.0,16.0,10.0,22.0,12.0,30.0,13.0,12.0,3.0,5.0,20.0,21.0,55.0,0.0,11.0,13.0,25.0,12.0,23.0,9.0,9.0,3.0,2.0,24.0
56783,2014.0,44.0,1387.0,83.0,1232.0,66.0,H,0.0,23.0,48.0,10.0,25.0,27.0,34.0,10.0,24.0,18.0,12.0,6.0,8.0,21.0,24.0,50.0,3.0,11.0,15.0,21.0,5.0,17.0,12.0,14.0,7.0,4.0,29.0
56784,2014.0,44.0,1390.0,53.0,1163.0,51.0,A,0.0,21.0,60.0,6.0,15.0,5.0,12.0,11.0,32.0,11.0,8.0,4.0,9.0,12.0,19.0,60.0,6.0,22.0,7.0,10.0,10.0,31.0,11.0,8.0,4.0,8.0,14.0
56785,2014.0,44.0,1400.0,86.0,1314.0,83.0,A,0.0,29.0,72.0,8.0,21.0,20.0,33.0,20.0,31.0,13.0,12.0,6.0,7.0,31.0,25.0,65.0,9.0,19.0,24.0,47.0,15.0,27.0,13.0,8.0,7.0,5.0,24.0
56786,2014.0,44.0,1409.0,66.0,1213.0,65.0,H,0.0,23.0,57.0,4.0,15.0,16.0,31.0,14.0,20.0,9.0,7.0,7.0,1.0,21.0,18.0,38.0,10.0,15.0,19.0,26.0,3.0,27.0,13.0,17.0,4.0,2.0,27.0
56787,2014.0,44.0,1411.0,90.0,1396.0,89.0,A,0.0,35.0,59.0,6.0,16.0,14.0,21.0,10.0,18.0,28.0,11.0,8.0,1.0,12.0,36.0,64.0,7.0,19.0,10.0,11.0,11.0,19.0,24.0,11.0,6.0,3.0,17.0
56794,2014.0,45.0,1112.0,69.0,1380.0,43.0,H,0.0,22.0,48.0,3.0,11.0,22.0,37.0,9.0,30.0,13.0,8.0,6.0,3.0,14.0,17.0,50.0,5.0,21.0,4.0,15.0,7.0,26.0,9.0,14.0,2.0,3.0,25.0
56797,2014.0,45.0,1173.0,96.0,1233.0,84.0,H,0.0,36.0,65.0,8.0,20.0,16.0,25.0,15.0,25.0,22.0,11.0,5.0,2.0,20.0,31.0,60.0,12.0,26.0,10.0,18.0,8.0,18.0,20.0,11.0,4.0,2.0,19.0
56798,2014.0,45.0,1181.0,80.0,1417.0,63.0,N,0.0,31.0,64.0,11.0,32.0,7.0,11.0,10.0,31.0,21.0,12.0,8.0,2.0,14.0,24.0,60.0,8.0,22.0,7.0,13.0,6.0,27.0,12.0,13.0,9.0,2.0,13.0
56802,2014.0,45.0,1238.0,73.0,1418.0,70.0,H,0.0,28.0,61.0,2.0,8.0,15.0,20.0,14.0,27.0,11.0,15.0,6.0,6.0,21.0,22.0,58.0,9.0,26.0,17.0,27.0,14.0,25.0,10.0,16.0,5.0,2.0,22.0
56814,2014.0,45.0,1388.0,59.0,1110.0,44.0,H,0.0,22.0,41.0,5.0,12.0,10.0,21.0,13.0,24.0,10.0,18.0,5.0,5.0,14.0,18.0,43.0,3.0,12.0,5.0,11.0,5.0,14.0,10.0,12.0,10.0,0.0,18.0
56821,2014.0,46.0,1107.0,70.0,1463.0,62.0,H,0.0,25.0,51.0,4.0,11.0,16.0,21.0,10.0,27.0,12.0,11.0,5.0,3.0,23.0,18.0,57.0,4.0,19.0,22.0,27.0,15.0,17.0,4.0,10.0,5.0,4.0,19.0
56835,2014.0,46.0,1393.0,75.0,1219.0,54.0,H,0.0,29.0,54.0,7.0,13.0,10.0,18.0,11.0,19.0,15.0,10.0,12.0,6.0,8.0,21.0,48.0,8.0,20.0,4.0,4.0,8.0,17.0,15.0,19.0,5.0,2.0,15.0
56840,2014.0,47.0,1113.0,76.0,1403.0,62.0,H,0.0,26.0,57.0,10.0,19.0,14.0,18.0,7.0,25.0,20.0,7.0,4.0,7.0,14.0,24.0,66.0,1.0,13.0,13.0,16.0,18.0,27.0,8.0,12.0,3.0,4.0,19.0
56848,2014.0,47.0,1153.0,69.0,1292.0,48.0,H,0.0,23.0,51.0,7.0,18.0,16.0,23.0,11.0,26.0,16.0,18.0,8.0,5.0,24.0,12.0,45.0,6.0,16.0,18.0,27.0,12.0,18.0,10.0,18.0,7.0,2.0,20.0
56849,2014.0,47.0,1157.0,65.0,1148.0,62.0,A,0.0,25.0,61.0,7.0,17.0,8.0,9.0,14.0,26.0,7.0,10.0,4.0,3.0,15.0,21.0,58.0,11.0,31.0,9.0,11.0,11.0,22.0,16.0,10.0,5.0,7.0,15.0
56853,2014.0,47.0,1174.0,108.0,1136.0,107.0,N,1.0,38.0,77.0,6.0,22.0,26.0,36.0,19.0,23.0,12.0,4.0,9.0,3.0,25.0,37.0,65.0,11.0,18.0,22.0,37.0,13.0,27.0,17.0,13.0,2.0,3.0,25.0
56857,2014.0,47.0,1196.0,66.0,1201.0,49.0,N,0.0,24.0,57.0,5.0,18.0,13.0,21.0,20.0,27.0,12.0,11.0,3.0,3.0,17.0,16.0,50.0,4.0,17.0,13.0,19.0,9.0,15.0,6.0,8.0,7.0,2.0,18.0
56858,2014.0,47.0,1199.0,60.0,1269.0,55.0,N,0.0,24.0,65.0,1.0,7.0,11.0,18.0,17.0,30.0,11.0,17.0,4.0,12.0,19.0,20.0,60.0,1.0,15.0,14.0,24.0,15.0,28.0,8.0,17.0,8.0,6.0,20.0
