,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
896,2003.0,40.0,1280.0,71.0,1462.0,61.0,N,0.0,30.0,61.0,5.0,15.0,6.0,15.0,11.0,32.0,18.0,15.0,9.0,6.0,15.0,24.0,68.0,5.0,24.0,8.0,14.0,15.0,26.0,11.0,14.0,8.0,1.0,17.0
897,2003.0,40.0,1281.0,93.0,1272.0,78.0,H,0.0,32.0,66.0,7.0,19.0,22.0,28.0,18.0,28.0,19.0,16.0,7.0,4.0,23.0,29.0,79.0,3.0,21.0,17.0,27.0,28.0,20.0,15.0,12.0,10.0,4.0,27.0
898,2003.0,40.0,1301.0,101.0,1299.0,63.0,H,0.0,35.0,62.0,14.0,33.0,17.0,27.0,11.0,28.0,28.0,14.0,16.0,6.0,17.0,24.0,55.0,4.0,19.0,11.0,16.0,6.0,22.0,3.0,22.0,8.0,1.0,25.0
903,2003.0,40.0,1323.0,102.0,1177.0,71.0,H,0.0,30.0,50.0,3.0,14.0,39.0,43.0,3.0,29.0,22.0,8.0,7.0,8.0,19.0,25.0,69.0,5.0,17.0,16.0,22.0,16.0,19.0,13.0,8.0,5.0,3.0,28.0
905,2003.0,40.0,1328.0,69.0,1164.0,47.0,H,0.0,22.0,54.0,9.0,22.0,16.0,21.0,13.0,24.0,15.0,11.0,8.0,5.0,18.0,16.0,44.0,5.0,8.0,10.0,18.0,8.0,20.0,12.0,16.0,7.0,3.0,15.0
907,2003.0,40.0,1332.0,105.0,1337.0,90.0,A,0.0,36.0,60.0,9.0,25.0,24.0,28.0,11.0,27.0,18.0,20.0,7.0,3.0,17.0,35.0,68.0,11.0,22.0,9.0,15.0,10.0,15.0,11.0,15.0,6.0,3.0,22.0
911,2003.0,40.0,1338.0,89.0,1368.0,55.0,H,0.0,34.0,53.0,5.0,11.0,16.0,33.0,5.0,39.0,24.0,10.0,6.0,9.0,19.0,21.0,60.0,7.0,26.0,6.0,17.0,8.0,24.0,15.0,10.0,5.0,1.0,26.0
922,2003.0,40.0,1387.0,63.0,1173.0,55.0,H,0.0,23.0,49.0,5.0,12.0,12.0,17.0,5.0,22.0,12.0,7.0,8.0,3.0,19.0,20.0,51.0,4.0,14.0,11.0,18.0,12.0,23.0,9.0,13.0,4.0,1.0,19.0
924,2003.0,40.0,1390.0,76.0,1388.0,58.0,H,0.0,25.0,53.0,7.0,16.0,19.0,28.0,14.0,23.0,16.0,18.0,12.0,2.0,24.0,18.0,46.0,2.0,19.0,20.0,26.0,7.0,19.0,12.0,19.0,7.0,1.0,26.0
925,2003.0,40.0,1393.0,94.0,1127.0,58.0,H,0.0,40.0,68.0,3.0,10.0,11.0,17.0,19.0,34.0,20.0,18.0,11.0,8.0,18.0,22.0,72.0,7.0,29.0,7.0,12.0,19.0,14.0,13.0,15.0,8.0,4.0,19.0
928,2003.0,40.0,1409.0,62.0,1283.0,46.0,A,0.0,22.0,55.0,2.0,13.0,16.0,18.0,11.0,32.0,8.0,16.0,9.0,8.0,19.0,18.0,59.0,0.0,14.0,10.0,16.0,13.0,23.0,10.0,16.0,6.0,3.0,19.0
931,2003.0,40.0,1421.0,99.0,1144.0,89.0,H,1.0,33.0,68.0,11.0,19.0,22.0,27.0,15.0,28.0,21.0,18.0,11.0,4.0,20.0,34.0,68.0,8.0,24.0,13.0,22.0,11.0,23.0,21.0,17.0,7.0,4.0,21.0
933,2003.0,40.0,1428.0,75.0,1320.0,53.0,H,0.0,27.0,58.0,12.0,32.0,9.0,12.0,16.0,15.0,20.0,9.0,6.0,4.0,12.0,21.0,47.0,8.0,20.0,3.0,6.0,12.0,17.0,16.0,18.0,7.0,0.0,12.0
937,2003.0,40.0,1451.0,78.0,1453.0,72.0,H,0.0,26.0,56.0,12.0,25.0,14.0,22.0,8.0,16.0,17.0,9.0,7.0,0.0,22.0,25.0,48.0,3.0,12.0,19.0,27.0,12.0,29.0,11.0,14.0,4.0,0.0,23.0
939,2003.0,40.0,1454.0,83.0,1290.0,75.0,A,0.0,29.0,59.0,10.0,29.0,15.0,19.0,20.0,20.0,22.0,25.0,11.0,0.0,26.0,21.0,59.0,9.0,33.0,24.0,33.0,15.0,12.0,14.0,17.0,13.0,4.0,22.0
942,2003.0,41.0,1112.0,73.0,1400.0,70.0,H,0.0,26.0,66.0,5.0,15.0,16.0,24.0,17.0,29.0,15.0,13.0,4.0,1.0,21.0,24.0,66.0,6.0,20.0,16.0,23.0,17.0,24.0,16.0,14.0,2.0,1.0,24.0
948,2003.0,41.0,1208.0,95.0,1211.0,83.0,N,0.0,36.0,68.0,8.0,24.0,15.0,20.0,17.0,21.0,27.0,11.0,9.0,1.0,19.0,29.0,56.0,5.0,17.0,20.0,23.0,6.0,18.0,21.0,12.0,8.0,1.0,18.0
954,2003.0,41.0,1329.0,71.0,1201.0,61.0,H,0.0,23.0,51.0,4.0,11.0,21.0,29.0,18.0,22.0,11.0,16.0,10.0,4.0,20.0,18.0,58.0,7.0,18.0,18.0,22.0,20.0,15.0,10.0,18.0,9.0,5.0,24.0
960,2003.0,41.0,1443.0,63.0,1229.0,43.0,H,0.0,24.0,47.0,4.0,10.0,11.0,14.0,5.0,28.0,18.0,16.0,9.0,9.0,10.0,16.0,58.0,3.0,17.0,8.0,12.0,15.0,21.0,9.0,15.0,8.0,3.0,14.0
961,2003.0,41.0,1448.0,73.0,1374.0,49.0,H,0.0,25.0,58.0,7.0,17.0,16.0,22.0,16.0,32.0,20.0,17.0,9.0,3.0,19.0,16.0,48.0,3.0,17.0,14.0,22.0,6.0,20.0,9.0,16.0,8.0,3.0,19.0
963,2003.0,42.0,1122.0,76.0,1125.0,75.0,H,0.0,22.0,50.0,9.0,18.0,23.0,29.0,10.0,24.0,13.0,17.0,7.0,4.0,15.0,26.0,54.0,11.0,18.0,12.0,17.0,7.0,20.0,15.0,17.0,13.0,2.0,23.0
966,2003.0,42.0,1166.0,68.0,1175.0,48.0,H,0.0,27.0,54.0,7.0,25.0,7.0,12.0,11.0,24.0,21.0,19.0,8.0,3.0,11.0,20.0,50.0,4.0,16.0,4.0,5.0,7.0,17.0,9.0,22.0,10.0,5.0,19.0
971,2003.0,42.0,1285.0,70.0,1390.0,68.0,A,0.0,25.0,53.0,11.0,25.0,9.0,14.0,5.0,17.0,15.0,9.0,7.0,3.0,22.0,23.0,50.0,5.0,17.0,17.0,32.0,18.0,24.0,17.0,15.0,4.0,4.0,16.0
980,2003.0,43.0,1153.0,77.0,1332.0,52.0,N,0.0,28.0,59.0,9.0,18.0,12.0,20.0,13.0,30.0,9.0,11.0,12.0,2.0,16.0,20.0,55.0,5.0,27.0,7.0,12.0,9.0,22.0,15.0,17.0,7.0,1.0,17.0
981,2003.0,43.0,1173.0,80.0,1123.0,65.0,H,0.0,28.0,55.0,5.0,16.0,19.0,24.0,7.0,34.0,21.0,8.0,5.0,4.0,19.0,23.0,65.0,6.0,16.0,13.0,23.0,15.0,24.0,11.0,10.0,4.0,3.0,21.0
983,2003.0,43.0,1181.0,91.0,1299.0,57.0,N,0.0,27.0,71.0,4.0,21.0,33.0,45.0,28.0,23.0,11.0,14.0,15.0,5.0,17.0,23.0,60.0,6.0,17.0,5.0,12.0,18.0,23.0,11.0,30.0,8.0,3.0,29.0
984,2003.0,43.0,1210.0,88.0,1407.0,66.0,H,0.0,32.0,58.0,14.0,24.0,10.0,18.0,10.0,32.0,26.0,18.0,7.0,11.0,20.0,24.0,73.0,7.0,30.0,11.0,20.0,21.0,19.0,15.0,12.0,12.0,0.0,19.0
985,2003.0,43.0,1211.0,69.0,1301.0,60.0,N,0.0,26.0,67.0,4.0,12.0,13.0,19.0,25.0,36.0,13.0,17.0,4.0,7.0,17.0,17.0,64.0,11.0,35.0,15.0,21.0,15.0,20.0,12.0,10.0,9.0,8.0,19.0
986,2003.0,43.0,1217.0,71.0,1436.0,64.0,H,0.0,26.0,66.0,8.0,21.0,11.0,19.0,15.0,34.0,15.0,16.0,10.0,9.0,17.0,23.0,67.0,8.0,24.0,10.0,17.0,13.0,30.0,11.0,17.0,10.0,4.0,17.0
988,2003.0,43.0,1257.0,104.0,1184.0,63.0,H,0.0,37.0,63.0,9.0,22.0,21.0,26.0,13.0,33.0,26.0,21.0,13.0,6.0,17.0,22.0,61.0,9.0,23.0,10.0,12.0,8.0,16.0,11.0,22.0,12.0,3.0,21.0
989,2003.0,43.0,1261.0,75.0,1341.0,49.0,H,0.0,27.0,59.0,9.0,22.0,12.0,23.0,17.0,31.0,19.0,13.0,5.0,3.0,13.0,16.0,52.0,3.0,19.0,14.0,21.0,9.0,18.0,9.0,12.0,8.0,2.0,20.0
990,2003.0,43.0,1264.0,76.0,1460.0,74.0,N,0.0,28.0,60.0,3.0,10.0,17.0,20.0,11.0,23.0,11.0,15.0,11.0,5.0,20.0,25.0,51.0,6.0,17.0,18.0,25.0,8.0,23.0,16.0,18.0,6.0,4.0,19.0
991,2003.0,43.0,1277.0,80.0,1260.0,54.0,H,0.0,30.0,58.0,5.0,12.0,15.0,28.0,12.0,33.0,20.0,11.0,5.0,9.0,18.0,22.0,61.0,7.0,25.0,3.0,8.0,10.0,21.0,10.0,13.0,2.0,3.0,20.0
997,2003.0,43.0,1350.0,83.0,1390.0,69.0,A,0.0,25.0,42.0,8.0,19.0,25.0,28.0,2.0,18.0,13.0,13.0,8.0,2.0,23.0,25.0,56.0,8.0,25.0,11.0,18.0,13.0,17.0,10.0,14.0,4.0,1.0,19.0
1004,2003.0,43.0,1429.0,59.0,1428.0,54.0,H,0.0,20.0,43.0,2.0,6.0,17.0,22.0,7.0,18.0,8.0,8.0,5.0,2.0,14.0,23.0,46.0,7.0,17.0,1.0,6.0,7.0,21.0,10.0,12.0,2.0,1.0,17.0
1005,2003.0,43.0,1438.0,84.0,1190.0,76.0,H,0.0,28.0,57.0,7.0,21.0,21.0,29.0,11.0,21.0,16.0,15.0,8.0,4.0,15.0,29.0,64.0,6.0,16.0,12.0,14.0,16.0,23.0,10.0,20.0,11.0,7.0,23.0
1006,2003.0,43.0,1444.0,72.0,1120.0,54.0,A,0.0,25.0,49.0,7.0,19.0,15.0,21.0,10.0,21.0,15.0,17.0,11.0,1.0,18.0,18.0,51.0,5.0,18.0,13.0,19.0,13.0,18.0,8.0,22.0,9.0,3.0,21.0
1007,2003.0,43.0,1451.0,78.0,1339.0,71.0,A,0.0,25.0,58.0,4.0,18.0,24.0,29.0,10.0,21.0,17.0,13.0,10.0,0.0,20.0,23.0,55.0,12.0,26.0,13.0,17.0,13.0,24.0,19.0,22.0,6.0,4.0,23.0
1008,2003.0,44.0,1116.0,78.0,1358.0,67.0,H,0.0,29.0,65.0,5.0,18.0,15.0,28.0,20.0,26.0,17.0,19.0,10.0,6.0,17.0,24.0,55.0,10.0,24.0,9.0,14.0,9.0,22.0,11.0,24.0,6.0,6.0,22.0
1009,2003.0,44.0,1141.0,74.0,1133.0,71.0,A,0.0,28.0,51.0,5.0,14.0,13.0,18.0,8.0,28.0,16.0,22.0,10.0,6.0,28.0,24.0,56.0,3.0,8.0,20.0,30.0,10.0,18.0,6.0,16.0,5.0,2.0,17.0
1010,2003.0,44.0,1150.0,80.0,1356.0,67.0,H,0.0,26.0,53.0,7.0,17.0,21.0,30.0,12.0,28.0,18.0,19.0,7.0,3.0,17.0,27.0,70.0,6.0,30.0,7.0,13.0,16.0,21.0,16.0,14.0,6.0,4.0,26.0
1017,2003.0,44.0,1237.0,90.0,1156.0,74.0,A,0.0,30.0,49.0,11.0,18.0,19.0,22.0,6.0,23.0,21.0,19.0,9.0,3.0,16.0,29.0,59.0,7.0,17.0,9.0,13.0,9.0,15.0,19.0,18.0,10.0,1.0,23.0
1019,2003.0,44.0,1257.0,89.0,1264.0,62.0,H,0.0,31.0,68.0,6.0,22.0,21.0,29.0,19.0,31.0,22.0,19.0,11.0,10.0,19.0,23.0,60.0,5.0,17.0,11.0,16.0,10.0,23.0,12.0,23.0,9.0,4.0,25.0
1021,2003.0,44.0,1280.0,78.0,1209.0,54.0,N,0.0,29.0,61.0,4.0,19.0,16.0,21.0,25.0,27.0,14.0,17.0,6.0,5.0,12.0,21.0,56.0,7.0,20.0,5.0,8.0,10.0,11.0,10.0,13.0,8.0,3.0,16.0
1025,2003.0,44.0,1329.0,85.0,1282.0,61.0,H,0.0,34.0,61.0,4.0,14.0,13.0,22.0,13.0,32.0,14.0,21.0,10.0,2.0,26.0,17.0,61.0,4.0,19.0,23.0,35.0,19.0,18.0,7.0,18.0,18.0,0.0,20.0
1026,2003.0,44.0,1338.0,69.0,1326.0,49.0,H,0.0,22.0,41.0,5.0,13.0,20.0,33.0,7.0,24.0,13.0,15.0,9.0,8.0,20.0,16.0,50.0,5.0,13.0,12.0,20.0,14.0,17.0,10.0,19.0,1.0,1.0,21.0
1027,2003.0,44.0,1345.0,78.0,1125.0,61.0,H,0.0,25.0,48.0,3.0,11.0,25.0,32.0,12.0,21.0,17.0,16.0,11.0,1.0,17.0,21.0,45.0,8.0,21.0,11.0,16.0,4.0,16.0,15.0,18.0,8.0,0.0,26.0
1036,2003.0,44.0,1443.0,64.0,1379.0,54.0,H,0.0,24.0,51.0,4.0,11.0,12.0,22.0,12.0,22.0,10.0,15.0,9.0,0.0,16.0,22.0,55.0,0.0,8.0,10.0,18.0,15.0,21.0,11.0,19.0,7.0,3.0,23.0
1037,2003.0,44.0,1448.0,100.0,1354.0,57.0,H,0.0,32.0,73.0,7.0,19.0,29.0,36.0,27.0,32.0,17.0,17.0,13.0,5.0,18.0,22.0,65.0,4.0,18.0,9.0,14.0,15.0,16.0,11.0,20.0,8.0,2.0,23.0
1047,2003.0,45.0,1191.0,95.0,1122.0,85.0,H,0.0,32.0,48.0,10.0,14.0,21.0,35.0,9.0,27.0,20.0,20.0,7.0,5.0,23.0,25.0,59.0,10.0,27.0,25.0,31.0,11.0,14.0,12.0,14.0,9.0,4.0,29.0
1052,2003.0,45.0,1272.0,58.0,1279.0,51.0,H,0.0,23.0,61.0,2.0,9.0,10.0,15.0,16.0,23.0,12.0,12.0,10.0,9.0,18.0,19.0,49.0,3.0,11.0,10.0,17.0,13.0,25.0,12.0,19.0,6.0,7.0,21.0
1054,2003.0,45.0,1314.0,80.0,1436.0,54.0,H,0.0,29.0,61.0,10.0,30.0,12.0,14.0,8.0,32.0,22.0,18.0,12.0,7.0,14.0,20.0,59.0,6.0,21.0,8.0,14.0,11.0,25.0,11.0,23.0,9.0,2.0,15.0
1058,2003.0,45.0,1390.0,84.0,1414.0,57.0,H,0.0,29.0,43.0,11.0,18.0,15.0,24.0,6.0,24.0,18.0,20.0,6.0,3.0,16.0,21.0,55.0,2.0,13.0,13.0,16.0,9.0,14.0,7.0,15.0,14.0,1.0,21.0
1059,2003.0,45.0,1400.0,97.0,1270.0,59.0,H,0.0,42.0,77.0,5.0,19.0,8.0,12.0,16.0,30.0,25.0,11.0,15.0,4.0,14.0,21.0,60.0,6.0,22.0,11.0,18.0,12.0,21.0,9.0,21.0,10.0,5.0,13.0
1060,2003.0,45.0,1409.0,90.0,1331.0,80.0,H,0.0,33.0,59.0,6.0,15.0,18.0,26.0,14.0,23.0,15.0,10.0,11.0,3.0,17.0,27.0,49.0,9.0,23.0,17.0,21.0,3.0,16.0,12.0,16.0,3.0,2.0,19.0
1066,2003.0,46.0,1143.0,84.0,1212.0,65.0,H,0.0,33.0,75.0,7.0,26.0,11.0,22.0,19.0,34.0,26.0,17.0,8.0,2.0,13.0,23.0,60.0,9.0,30.0,10.0,13.0,3.0,28.0,16.0,18.0,3.0,2.0,20.0
1068,2003.0,46.0,1173.0,71.0,1330.0,67.0,A,0.0,24.0,55.0,7.0,19.0,16.0,20.0,15.0,20.0,15.0,14.0,6.0,1.0,14.0,26.0,59.0,5.0,18.0,10.0,14.0,14.0,19.0,15.0,11.0,4.0,3.0,17.0
1071,2003.0,46.0,1190.0,93.0,1157.0,82.0,H,0.0,32.0,65.0,3.0,12.0,26.0,38.0,14.0,17.0,13.0,13.0,17.0,4.0,14.0,32.0,65.0,6.0,19.0,12.0,14.0,16.0,24.0,16.0,27.0,3.0,2.0,23.0
1074,2003.0,46.0,1211.0,90.0,1253.0,55.0,H,0.0,33.0,53.0,4.0,15.0,20.0,24.0,8.0,26.0,22.0,16.0,13.0,2.0,16.0,23.0,63.0,3.0,19.0,6.0,8.0,14.0,15.0,15.0,20.0,5.0,0.0,21.0
1082,2003.0,46.0,1332.0,107.0,1197.0,66.0,H,0.0,39.0,67.0,10.0,23.0,19.0,28.0,11.0,33.0,30.0,14.0,11.0,2.0,27.0,16.0,59.0,4.0,17.0,30.0,42.0,16.0,22.0,5.0,18.0,9.0,0.0,20.0
1086,2003.0,46.0,1407.0,89.0,1318.0,72.0,N,0.0,34.0,66.0,9.0,26.0,12.0,20.0,14.0,30.0,17.0,23.0,6.0,8.0,16.0,25.0,72.0,10.0,31.0,12.0,19.0,17.0,21.0,11.0,18.0,8.0,1.0,19.0
1089,2003.0,46.0,1428.0,77.0,1337.0,61.0,A,0.0,25.0,54.0,5.0,14.0,22.0,29.0,11.0,37.0,10.0,16.0,1.0,8.0,16.0,24.0,71.0,3.0,22.0,10.0,12.0,11.0,21.0,12.0,6.0,8.0,5.0,22.0
1091,2003.0,46.0,1443.0,80.0,1384.0,45.0,H,0.0,31.0,55.0,4.0,10.0,14.0,21.0,13.0,41.0,19.0,21.0,4.0,6.0,19.0,19.0,63.0,5.0,20.0,2.0,18.0,12.0,14.0,6.0,12.0,5.0,6.0,19.0
1092,2003.0,46.0,1462.0,87.0,1123.0,58.0,H,0.0,34.0,65.0,3.0,14.0,16.0,24.0,17.0,22.0,23.0,10.0,7.0,3.0,18.0,22.0,57.0,2.0,13.0,12.0,19.0,15.0,18.0,5.0,18.0,3.0,2.0,22.0
1094,2003.0,47.0,1104.0,69.0,1344.0,61.0,H,0.0,21.0,58.0,7.0,23.0,20.0,25.0,16.0,29.0,15.0,17.0,9.0,5.0,9.0,23.0,65.0,9.0,27.0,6.0,8.0,14.0,23.0,11.0,17.0,5.0,9.0,18.0
1097,2003.0,47.0,1113.0,70.0,1345.0,53.0,N,0.0,25.0,46.0,3.0,12.0,17.0,26.0,12.0,23.0,16.0,15.0,4.0,3.0,22.0,17.0,43.0,3.0,14.0,16.0,28.0,12.0,14.0,4.0,18.0,7.0,1.0,24.0
1099,2003.0,47.0,1120.0,63.0,1176.0,58.0,N,0.0,23.0,50.0,9.0,23.0,8.0,20.0,13.0,23.0,12.0,21.0,8.0,4.0,15.0,20.0,52.0,5.0,19.0,13.0,17.0,10.0,21.0,10.0,18.0,9.0,2.0,21.0
1100,2003.0,47.0,1122.0,79.0,1292.0,71.0,H,1.0,27.0,48.0,8.0,18.0,17.0,25.0,8.0,21.0,18.0,22.0,8.0,6.0,18.0,27.0,59.0,10.0,22.0,7.0,13.0,14.0,17.0,13.0,22.0,8.0,0.0,21.0
1103,2003.0,47.0,1139.0,68.0,1387.0,46.0,H,0.0,25.0,52.0,9.0,22.0,9.0,12.0,9.0,23.0,15.0,8.0,5.0,4.0,8.0,21.0,52.0,3.0,10.0,1.0,1.0,8.0,19.0,5.0,11.0,6.0,3.0,15.0
1104,2003.0,47.0,1140.0,69.0,1364.0,56.0,H,0.0,20.0,42.0,6.0,20.0,23.0,27.0,4.0,25.0,14.0,13.0,3.0,5.0,21.0,19.0,52.0,6.0,23.0,12.0,17.0,11.0,20.0,8.0,17.0,4.0,0.0,24.0
1106,2003.0,47.0,1143.0,77.0,1418.0,61.0,H,0.0,31.0,55.0,4.0,12.0,11.0,13.0,9.0,22.0,19.0,16.0,7.0,2.0,13.0,25.0,49.0,9.0,26.0,2.0,8.0,5.0,16.0,17.0,21.0,6.0,4.0,18.0
1110,2003.0,47.0,1163.0,117.0,1421.0,67.0,H,0.0,47.0,75.0,10.0,22.0,13.0,19.0,12.0,34.0,26.0,13.0,11.0,10.0,19.0,23.0,68.0,8.0,28.0,13.0,18.0,13.0,19.0,8.0,22.0,4.0,4.0,17.0
1111,2003.0,47.0,1166.0,81.0,1304.0,73.0,A,0.0,28.0,56.0,10.0,28.0,15.0,21.0,6.0,22.0,19.0,10.0,7.0,7.0,18.0,23.0,61.0,7.0,21.0,20.0,26.0,18.0,27.0,15.0,13.0,6.0,2.0,20.0
1117,2003.0,47.0,1196.0,94.0,1274.0,93.0,N,2.0,29.0,51.0,11.0,21.0,25.0,29.0,6.0,27.0,17.0,24.0,8.0,2.0,20.0,34.0,69.0,11.0,23.0,14.0,19.0,10.0,19.0,17.0,13.0,14.0,4.0,23.0
1118,2003.0,47.0,1204.0,90.0,1447.0,81.0,H,0.0,31.0,58.0,4.0,9.0,24.0,37.0,9.0,21.0,14.0,17.0,7.0,3.0,19.0,29.0,62.0,9.0,23.0,14.0,20.0,15.0,24.0,18.0,25.0,3.0,4.0,31.0
1122,2003.0,47.0,1228.0,85.0,1281.0,70.0,N,0.0,27.0,60.0,10.0,26.0,21.0,25.0,18.0,24.0,16.0,13.0,12.0,4.0,24.0,20.0,53.0,10.0,24.0,20.0,31.0,15.0,17.0,11.0,13.0,5.0,0.0,21.0
1123,2003.0,47.0,1237.0,75.0,1133.0,73.0,H,0.0,26.0,50.0,7.0,19.0,16.0,23.0,9.0,23.0,14.0,21.0,7.0,5.0,25.0,26.0,57.0,5.0,18.0,16.0,19.0,10.0,21.0,14.0,17.0,6.0,2.0,23.0
1124,2003.0,47.0,1242.0,87.0,1417.0,70.0,H,0.0,30.0,58.0,8.0,18.0,19.0,28.0,9.0,27.0,22.0,11.0,10.0,7.0,13.0,29.0,75.0,7.0,21.0,5.0,6.0,20.0,25.0,14.0,15.0,8.0,1.0,25.0
1125,2003.0,47.0,1246.0,70.0,1231.0,64.0,N,0.0,26.0,67.0,3.0,12.0,15.0,23.0,19.0,23.0,12.0,9.0,9.0,7.0,19.0,20.0,49.0,5.0,17.0,19.0,26.0,10.0,24.0,6.0,14.0,3.0,9.0,16.0
1129,2003.0,47.0,1261.0,66.0,1112.0,65.0,H,0.0,23.0,52.0,3.0,11.0,17.0,25.0,15.0,29.0,12.0,19.0,5.0,5.0,17.0,23.0,70.0,4.0,22.0,15.0,23.0,22.0,19.0,5.0,11.0,12.0,4.0,22.0
1130,2003.0,47.0,1266.0,89.0,1189.0,57.0,H,0.0,30.0,57.0,5.0,13.0,24.0,28.0,13.0,20.0,20.0,10.0,8.0,6.0,15.0,25.0,58.0,2.0,14.0,5.0,13.0,12.0,17.0,16.0,16.0,5.0,0.0,24.0
1132,2003.0,47.0,1277.0,65.0,1378.0,56.0,H,0.0,19.0,50.0,3.0,14.0,24.0,34.0,12.0,27.0,13.0,15.0,8.0,1.0,17.0,19.0,56.0,5.0,20.0,13.0,18.0,13.0,23.0,9.0,15.0,6.0,4.0,24.0
1139,2003.0,47.0,1301.0,104.0,1192.0,65.0,H,0.0,37.0,64.0,11.0,24.0,19.0,24.0,12.0,23.0,26.0,14.0,14.0,6.0,18.0,23.0,55.0,7.0,21.0,12.0,15.0,9.0,19.0,12.0,23.0,5.0,1.0,20.0
1146,2003.0,47.0,1328.0,89.0,1209.0,62.0,H,0.0,31.0,56.0,7.0,19.0,20.0,27.0,14.0,29.0,16.0,16.0,7.0,4.0,15.0,23.0,60.0,9.0,18.0,7.0,11.0,9.0,16.0,11.0,16.0,8.0,4.0,19.0
1147,2003.0,47.0,1329.0,68.0,1455.0,58.0,A,0.0,22.0,55.0,4.0,15.0,20.0,28.0,11.0,18.0,5.0,11.0,11.0,13.0,22.0,19.0,50.0,7.0,14.0,13.0,19.0,16.0,27.0,14.0,23.0,4.0,1.0,21.0
1150,2003.0,47.0,1338.0,87.0,1348.0,71.0,A,0.0,29.0,52.0,10.0,17.0,19.0,33.0,12.0,33.0,16.0,24.0,5.0,5.0,28.0,18.0,58.0,9.0,21.0,26.0,39.0,10.0,17.0,13.0,14.0,11.0,3.0,25.0
1151,2003.0,47.0,1349.0,80.0,1160.0,61.0,H,0.0,28.0,48.0,8.0,15.0,16.0,21.0,5.0,31.0,16.0,23.0,8.0,4.0,25.0,20.0,63.0,4.0,13.0,17.0,32.0,20.0,17.0,9.0,15.0,11.0,1.0,19.0
1153,2003.0,47.0,1354.0,78.0,1154.0,66.0,A,0.0,29.0,51.0,6.0,12.0,14.0,18.0,10.0,28.0,15.0,18.0,8.0,3.0,22.0,21.0,57.0,10.0,27.0,14.0,23.0,12.0,16.0,16.0,16.0,11.0,6.0,21.0
1154,2003.0,47.0,1360.0,73.0,1415.0,62.0,H,0.0,27.0,52.0,8.0,16.0,11.0,14.0,7.0,33.0,23.0,25.0,6.0,5.0,23.0,21.0,63.0,5.0,12.0,15.0,18.0,10.0,21.0,11.0,20.0,10.0,4.0,22.0
1161,2003.0,47.0,1386.0,65.0,1177.0,62.0,H,0.0,18.0,52.0,6.0,23.0,23.0,28.0,14.0,19.0,10.0,14.0,4.0,6.0,17.0,21.0,48.0,4.0,12.0,16.0,20.0,9.0,23.0,10.0,16.0,5.0,1.0,22.0
1162,2003.0,47.0,1389.0,74.0,1264.0,72.0,A,0.0,27.0,50.0,6.0,10.0,14.0,19.0,8.0,21.0,10.0,16.0,4.0,4.0,15.0,30.0,61.0,5.0,15.0,7.0,8.0,10.0,16.0,17.0,12.0,8.0,3.0,19.0
1163,2003.0,47.0,1390.0,77.0,1424.0,66.0,A,0.0,29.0,64.0,7.0,19.0,12.0,21.0,21.0,33.0,13.0,16.0,3.0,7.0,22.0,25.0,64.0,4.0,15.0,12.0,18.0,9.0,18.0,10.0,6.0,6.0,3.0,18.0
1165,2003.0,47.0,1393.0,92.0,1210.0,65.0,H,0.0,37.0,82.0,11.0,26.0,7.0,13.0,22.0,31.0,23.0,11.0,12.0,6.0,17.0,23.0,61.0,6.0,17.0,13.0,21.0,12.0,26.0,15.0,19.0,8.0,5.0,16.0
1169,2003.0,47.0,1407.0,73.0,1182.0,69.0,N,0.0,21.0,62.0,14.0,35.0,17.0,25.0,15.0,30.0,13.0,13.0,9.0,5.0,16.0,24.0,58.0,10.0,21.0,11.0,18.0,10.0,29.0,12.0,18.0,7.0,6.0,20.0
1171,2003.0,47.0,1423.0,71.0,1427.0,60.0,H,0.0,25.0,63.0,6.0,21.0,15.0,21.0,11.0,18.0,18.0,6.0,7.0,2.0,21.0,21.0,43.0,3.0,13.0,15.0,24.0,7.0,30.0,15.0,21.0,4.0,0.0,17.0
1173,2003.0,47.0,1429.0,66.0,1451.0,64.0,H,0.0,25.0,58.0,5.0,13.0,11.0,16.0,13.0,22.0,19.0,12.0,5.0,6.0,21.0,20.0,49.0,7.0,16.0,17.0,21.0,10.0,24.0,15.0,13.0,4.0,1.0,17.0
1178,2003.0,47.0,1448.0,84.0,1385.0,72.0,H,0.0,28.0,61.0,6.0,18.0,22.0,26.0,20.0,29.0,16.0,22.0,3.0,6.0,20.0,27.0,67.0,9.0,27.0,9.0,19.0,15.0,16.0,11.0,12.0,11.0,6.0,24.0
1182,2003.0,47.0,1454.0,100.0,1260.0,80.0,H,0.0,35.0,76.0,6.0,22.0,24.0,33.0,16.0,33.0,22.0,12.0,9.0,3.0,23.0,26.0,64.0,11.0,25.0,17.0,23.0,8.0,30.0,13.0,22.0,4.0,7.0,28.0
1184,2003.0,47.0,1458.0,81.0,1411.0,58.0,H,0.0,28.0,55.0,12.0,20.0,13.0,17.0,10.0,23.0,17.0,15.0,11.0,8.0,13.0,20.0,50.0,9.0,24.0,9.0,11.0,7.0,18.0,13.0,19.0,7.0,3.0,17.0
