,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
40696,2011.0,40.0,1281.0,70.0,1342.0,55.0,H,0.0,27.0,58.0,10.0,24.0,6.0,8.0,9.0,23.0,23.0,12.0,9.0,5.0,20.0,19.0,46.0,5.0,15.0,12.0,15.0,6.0,23.0,12.0,19.0,3.0,1.0,8.0
40704,2011.0,40.0,1314.0,96.0,1253.0,91.0,H,0.0,36.0,64.0,11.0,23.0,13.0,22.0,7.0,28.0,22.0,11.0,6.0,0.0,13.0,37.0,73.0,10.0,31.0,7.0,13.0,12.0,25.0,21.0,12.0,5.0,0.0,21.0
40706,2011.0,40.0,1320.0,69.0,1287.0,53.0,H,0.0,22.0,41.0,10.0,20.0,15.0,17.0,8.0,13.0,13.0,9.0,8.0,1.0,18.0,20.0,37.0,4.0,14.0,9.0,14.0,7.0,12.0,5.0,15.0,5.0,2.0,19.0
40707,2011.0,40.0,1323.0,83.0,1211.0,79.0,H,0.0,24.0,48.0,11.0,20.0,24.0,36.0,6.0,22.0,19.0,8.0,6.0,2.0,17.0,29.0,55.0,11.0,20.0,10.0,12.0,5.0,22.0,20.0,9.0,3.0,3.0,27.0
40710,2011.0,40.0,1330.0,74.0,1173.0,71.0,H,0.0,22.0,58.0,7.0,20.0,23.0,28.0,17.0,27.0,13.0,13.0,5.0,8.0,16.0,25.0,60.0,10.0,24.0,11.0,18.0,10.0,23.0,14.0,11.0,10.0,2.0,23.0
40713,2011.0,40.0,1345.0,77.0,1316.0,57.0,H,0.0,29.0,52.0,6.0,15.0,13.0,24.0,12.0,23.0,22.0,19.0,6.0,4.0,19.0,22.0,49.0,2.0,11.0,11.0,17.0,7.0,16.0,10.0,21.0,8.0,1.0,24.0
40715,2011.0,40.0,1350.0,72.0,1433.0,60.0,H,0.0,27.0,49.0,6.0,17.0,12.0,20.0,6.0,27.0,18.0,13.0,2.0,6.0,16.0,24.0,55.0,1.0,14.0,11.0,17.0,8.0,20.0,6.0,11.0,6.0,3.0,22.0
40720,2011.0,40.0,1361.0,77.0,1360.0,49.0,H,0.0,28.0,60.0,5.0,16.0,16.0,20.0,12.0,24.0,15.0,4.0,6.0,4.0,10.0,20.0,52.0,3.0,15.0,6.0,9.0,9.0,21.0,6.0,11.0,1.0,1.0,17.0
40725,2011.0,40.0,1376.0,64.0,1459.0,53.0,H,0.0,24.0,49.0,5.0,15.0,11.0,17.0,7.0,29.0,11.0,19.0,7.0,5.0,21.0,17.0,52.0,5.0,15.0,14.0,20.0,10.0,19.0,13.0,17.0,8.0,1.0,17.0
40726,2011.0,40.0,1389.0,51.0,1447.0,50.0,A,0.0,17.0,41.0,6.0,15.0,11.0,18.0,6.0,17.0,11.0,15.0,10.0,0.0,20.0,17.0,35.0,2.0,8.0,14.0,22.0,6.0,21.0,11.0,20.0,2.0,0.0,21.0
40727,2011.0,40.0,1393.0,100.0,1159.0,43.0,H,0.0,37.0,66.0,11.0,25.0,15.0,24.0,17.0,29.0,20.0,9.0,15.0,14.0,20.0,10.0,56.0,1.0,13.0,22.0,26.0,20.0,16.0,5.0,20.0,7.0,4.0,17.0
40728,2011.0,40.0,1397.0,83.0,1338.0,76.0,A,0.0,27.0,48.0,7.0,11.0,22.0,30.0,11.0,23.0,14.0,20.0,5.0,7.0,32.0,22.0,54.0,7.0,17.0,25.0,42.0,18.0,14.0,17.0,15.0,8.0,2.0,24.0
40729,2011.0,40.0,1400.0,101.0,1402.0,65.0,H,0.0,35.0,67.0,11.0,19.0,20.0,30.0,19.0,24.0,19.0,12.0,9.0,3.0,18.0,26.0,56.0,5.0,13.0,8.0,18.0,9.0,16.0,13.0,17.0,7.0,2.0,26.0
40730,2011.0,40.0,1401.0,63.0,1449.0,62.0,H,0.0,23.0,56.0,0.0,8.0,17.0,25.0,16.0,23.0,11.0,18.0,10.0,5.0,20.0,20.0,53.0,6.0,22.0,16.0,16.0,10.0,23.0,11.0,20.0,9.0,3.0,24.0
40734,2011.0,40.0,1417.0,72.0,1142.0,61.0,H,0.0,24.0,53.0,7.0,21.0,17.0,25.0,13.0,26.0,18.0,8.0,3.0,8.0,17.0,21.0,50.0,5.0,15.0,14.0,20.0,6.0,18.0,8.0,8.0,6.0,1.0,20.0
40736,2011.0,40.0,1425.0,60.0,1319.0,52.0,H,0.0,21.0,53.0,7.0,19.0,11.0,15.0,14.0,27.0,11.0,8.0,4.0,8.0,6.0,20.0,55.0,8.0,19.0,4.0,7.0,8.0,21.0,10.0,6.0,2.0,3.0,16.0
40737,2011.0,40.0,1427.0,68.0,1222.0,63.0,A,0.0,25.0,54.0,8.0,17.0,10.0,16.0,9.0,32.0,18.0,11.0,5.0,5.0,21.0,23.0,66.0,3.0,14.0,14.0,20.0,16.0,25.0,14.0,8.0,5.0,5.0,21.0
40738,2011.0,40.0,1429.0,77.0,1167.0,58.0,H,0.0,26.0,62.0,5.0,16.0,20.0,31.0,19.0,36.0,18.0,14.0,5.0,1.0,12.0,24.0,61.0,5.0,12.0,5.0,11.0,5.0,22.0,15.0,10.0,11.0,6.0,21.0
40744,2011.0,40.0,1458.0,69.0,1266.0,64.0,A,0.0,26.0,57.0,6.0,19.0,11.0,14.0,15.0,17.0,14.0,10.0,3.0,3.0,19.0,22.0,46.0,4.0,9.0,16.0,22.0,10.0,18.0,10.0,10.0,5.0,4.0,17.0
40749,2011.0,41.0,1199.0,75.0,1155.0,69.0,H,0.0,27.0,62.0,8.0,19.0,13.0,17.0,15.0,22.0,15.0,14.0,8.0,7.0,16.0,22.0,54.0,8.0,22.0,17.0,20.0,10.0,23.0,11.0,16.0,8.0,5.0,18.0
40751,2011.0,41.0,1207.0,89.0,1111.0,60.0,H,0.0,36.0,60.0,4.0,12.0,13.0,15.0,10.0,25.0,27.0,12.0,14.0,4.0,20.0,20.0,56.0,6.0,23.0,14.0,20.0,13.0,14.0,9.0,15.0,7.0,1.0,12.0
40752,2011.0,41.0,1228.0,86.0,1294.0,76.0,H,0.0,30.0,62.0,10.0,22.0,16.0,20.0,13.0,18.0,20.0,15.0,7.0,4.0,13.0,25.0,52.0,12.0,24.0,14.0,16.0,9.0,20.0,13.0,24.0,6.0,2.0,20.0
40759,2011.0,41.0,1326.0,85.0,1441.0,60.0,H,0.0,28.0,54.0,7.0,15.0,22.0,30.0,6.0,20.0,19.0,6.0,8.0,3.0,9.0,24.0,57.0,7.0,15.0,5.0,7.0,14.0,25.0,14.0,20.0,2.0,0.0,22.0
40762,2011.0,41.0,1343.0,82.0,1409.0,78.0,A,2.0,27.0,63.0,4.0,16.0,24.0,30.0,8.0,28.0,7.0,9.0,4.0,2.0,22.0,26.0,67.0,7.0,15.0,19.0,30.0,16.0,30.0,12.0,12.0,1.0,7.0,23.0
40768,2011.0,41.0,1396.0,82.0,1103.0,47.0,H,0.0,34.0,61.0,5.0,13.0,9.0,13.0,9.0,35.0,19.0,9.0,6.0,6.0,11.0,18.0,61.0,8.0,28.0,3.0,4.0,8.0,19.0,9.0,11.0,5.0,5.0,16.0
40772,2011.0,41.0,1437.0,84.0,1247.0,81.0,A,0.0,24.0,53.0,9.0,20.0,27.0,34.0,8.0,24.0,16.0,18.0,10.0,5.0,15.0,31.0,66.0,8.0,18.0,11.0,13.0,9.0,25.0,20.0,16.0,10.0,3.0,21.0
40773,2011.0,41.0,1439.0,79.0,1336.0,69.0,H,0.0,30.0,55.0,7.0,15.0,12.0,19.0,10.0,25.0,20.0,10.0,2.0,4.0,17.0,24.0,57.0,7.0,22.0,14.0,16.0,9.0,20.0,10.0,9.0,2.0,2.0,18.0
40774,2011.0,41.0,1452.0,64.0,1182.0,61.0,A,0.0,24.0,53.0,6.0,18.0,10.0,16.0,13.0,22.0,16.0,16.0,2.0,6.0,21.0,20.0,50.0,5.0,13.0,16.0,24.0,13.0,19.0,11.0,15.0,7.0,7.0,17.0
40781,2011.0,42.0,1321.0,81.0,1254.0,65.0,H,0.0,29.0,58.0,10.0,26.0,13.0,25.0,10.0,28.0,24.0,9.0,9.0,1.0,21.0,22.0,57.0,5.0,20.0,16.0,30.0,14.0,28.0,9.0,15.0,6.0,3.0,24.0
40783,2011.0,42.0,1361.0,51.0,1142.0,45.0,H,0.0,16.0,46.0,0.0,18.0,19.0,24.0,14.0,25.0,12.0,14.0,6.0,10.0,17.0,14.0,48.0,8.0,22.0,9.0,13.0,10.0,16.0,7.0,14.0,10.0,1.0,24.0
40786,2011.0,42.0,1417.0,74.0,1413.0,67.0,H,0.0,29.0,62.0,7.0,18.0,9.0,17.0,20.0,24.0,15.0,14.0,4.0,7.0,10.0,28.0,64.0,8.0,17.0,3.0,4.0,10.0,19.0,16.0,7.0,9.0,0.0,16.0
40788,2011.0,42.0,1458.0,70.0,1453.0,56.0,H,0.0,21.0,43.0,10.0,17.0,18.0,22.0,8.0,22.0,14.0,11.0,1.0,8.0,11.0,23.0,57.0,4.0,15.0,6.0,7.0,12.0,18.0,9.0,10.0,6.0,3.0,22.0
40790,2011.0,43.0,1153.0,99.0,1204.0,54.0,H,0.0,35.0,63.0,6.0,12.0,23.0,30.0,12.0,30.0,26.0,9.0,8.0,7.0,16.0,23.0,58.0,1.0,8.0,7.0,13.0,9.0,19.0,14.0,15.0,6.0,4.0,24.0
40792,2011.0,43.0,1180.0,52.0,1257.0,46.0,A,0.0,17.0,44.0,6.0,16.0,12.0,25.0,14.0,32.0,11.0,22.0,4.0,3.0,26.0,15.0,47.0,4.0,16.0,12.0,25.0,7.0,19.0,8.0,12.0,11.0,7.0,20.0
40794,2011.0,43.0,1276.0,64.0,1300.0,44.0,H,0.0,23.0,56.0,8.0,29.0,10.0,14.0,14.0,23.0,14.0,7.0,1.0,1.0,17.0,14.0,46.0,4.0,16.0,12.0,15.0,11.0,22.0,4.0,15.0,0.0,2.0,14.0
40795,2011.0,43.0,1280.0,67.0,1106.0,46.0,H,0.0,25.0,57.0,5.0,14.0,12.0,19.0,14.0,33.0,11.0,17.0,6.0,2.0,12.0,18.0,62.0,6.0,27.0,4.0,7.0,12.0,23.0,7.0,13.0,8.0,5.0,18.0
40797,2011.0,43.0,1324.0,89.0,1397.0,82.0,A,0.0,30.0,56.0,7.0,18.0,22.0,28.0,10.0,26.0,13.0,13.0,5.0,4.0,22.0,28.0,63.0,4.0,18.0,22.0,31.0,14.0,21.0,16.0,9.0,6.0,2.0,25.0
40802,2011.0,43.0,1400.0,70.0,1316.0,48.0,H,0.0,22.0,63.0,5.0,17.0,21.0,30.0,18.0,33.0,12.0,15.0,6.0,8.0,20.0,15.0,53.0,3.0,16.0,15.0,23.0,9.0,25.0,5.0,18.0,7.0,0.0,25.0
40811,2011.0,44.0,1199.0,97.0,1391.0,63.0,H,0.0,28.0,56.0,9.0,23.0,32.0,49.0,9.0,33.0,18.0,13.0,9.0,7.0,24.0,19.0,59.0,5.0,26.0,20.0,27.0,11.0,25.0,7.0,20.0,8.0,0.0,30.0
40813,2011.0,44.0,1278.0,66.0,1103.0,58.0,H,0.0,25.0,60.0,4.0,16.0,12.0,22.0,18.0,30.0,18.0,17.0,12.0,8.0,10.0,22.0,63.0,10.0,31.0,4.0,6.0,13.0,23.0,13.0,17.0,9.0,4.0,19.0
40816,2011.0,44.0,1326.0,83.0,1195.0,55.0,H,0.0,32.0,66.0,13.0,28.0,6.0,9.0,12.0,25.0,23.0,12.0,11.0,4.0,16.0,20.0,46.0,8.0,21.0,7.0,13.0,5.0,23.0,15.0,22.0,5.0,1.0,11.0
40819,2011.0,44.0,1364.0,68.0,1424.0,62.0,A,0.0,22.0,44.0,9.0,19.0,15.0,17.0,5.0,30.0,18.0,25.0,8.0,4.0,25.0,18.0,62.0,6.0,29.0,20.0,34.0,24.0,18.0,15.0,17.0,17.0,1.0,18.0
40826,2011.0,45.0,1112.0,63.0,1319.0,58.0,H,0.0,20.0,48.0,10.0,22.0,13.0,15.0,8.0,11.0,13.0,8.0,6.0,4.0,13.0,25.0,47.0,3.0,6.0,5.0,7.0,10.0,19.0,18.0,16.0,2.0,3.0,13.0
40827,2011.0,45.0,1125.0,87.0,1244.0,60.0,H,0.0,32.0,68.0,9.0,23.0,14.0,26.0,19.0,34.0,21.0,12.0,8.0,6.0,19.0,22.0,66.0,7.0,21.0,9.0,15.0,13.0,25.0,12.0,13.0,3.0,5.0,18.0
40831,2011.0,45.0,1272.0,70.0,1122.0,68.0,H,1.0,23.0,56.0,9.0,20.0,15.0,30.0,10.0,31.0,18.0,24.0,12.0,9.0,20.0,23.0,74.0,8.0,24.0,14.0,19.0,22.0,29.0,10.0,20.0,15.0,8.0,20.0
40832,2011.0,45.0,1281.0,81.0,1331.0,62.0,H,0.0,30.0,64.0,5.0,14.0,16.0,19.0,14.0,18.0,12.0,10.0,7.0,5.0,25.0,13.0,49.0,4.0,16.0,32.0,38.0,20.0,20.0,9.0,19.0,3.0,3.0,22.0
40836,2011.0,45.0,1349.0,65.0,1114.0,55.0,H,0.0,24.0,47.0,6.0,18.0,11.0,15.0,5.0,28.0,21.0,9.0,3.0,4.0,16.0,19.0,54.0,10.0,23.0,7.0,18.0,12.0,19.0,12.0,7.0,5.0,0.0,15.0
40840,2011.0,46.0,1137.0,89.0,1247.0,77.0,A,0.0,34.0,62.0,9.0,18.0,12.0,16.0,12.0,18.0,23.0,10.0,7.0,4.0,19.0,29.0,57.0,6.0,15.0,13.0,22.0,12.0,19.0,16.0,13.0,3.0,2.0,15.0
40841,2011.0,46.0,1150.0,49.0,1397.0,48.0,H,0.0,16.0,53.0,5.0,19.0,12.0,13.0,10.0,26.0,10.0,10.0,6.0,4.0,11.0,22.0,63.0,2.0,17.0,2.0,7.0,16.0,25.0,8.0,11.0,3.0,2.0,14.0
40843,2011.0,46.0,1155.0,61.0,1366.0,40.0,H,0.0,20.0,48.0,5.0,10.0,16.0,27.0,14.0,30.0,15.0,14.0,8.0,6.0,16.0,11.0,48.0,5.0,24.0,13.0,19.0,11.0,21.0,6.0,18.0,7.0,2.0,20.0
40849,2011.0,46.0,1343.0,69.0,1447.0,57.0,A,0.0,25.0,46.0,3.0,5.0,16.0,21.0,8.0,24.0,15.0,18.0,5.0,4.0,23.0,17.0,44.0,2.0,7.0,21.0,25.0,5.0,18.0,8.0,16.0,4.0,7.0,21.0
40854,2011.0,47.0,1103.0,77.0,1126.0,66.0,H,1.0,23.0,49.0,6.0,19.0,25.0,40.0,9.0,31.0,14.0,11.0,6.0,2.0,18.0,24.0,58.0,4.0,16.0,14.0,20.0,5.0,24.0,13.0,11.0,8.0,1.0,25.0
40858,2011.0,47.0,1125.0,98.0,1407.0,63.0,A,0.0,36.0,66.0,12.0,26.0,14.0,19.0,11.0,27.0,19.0,17.0,14.0,3.0,22.0,19.0,53.0,8.0,19.0,17.0,23.0,10.0,21.0,10.0,25.0,14.0,5.0,16.0
40860,2011.0,47.0,1139.0,83.0,1390.0,50.0,H,0.0,26.0,57.0,9.0,23.0,22.0,26.0,12.0,27.0,14.0,8.0,3.0,1.0,20.0,16.0,51.0,3.0,17.0,15.0,24.0,11.0,18.0,5.0,13.0,2.0,4.0,22.0
40862,2011.0,47.0,1153.0,66.0,1328.0,56.0,N,0.0,21.0,50.0,3.0,17.0,21.0,30.0,10.0,28.0,10.0,13.0,8.0,0.0,21.0,18.0,54.0,4.0,22.0,16.0,22.0,10.0,23.0,9.0,13.0,6.0,1.0,20.0
40867,2011.0,47.0,1176.0,71.0,1294.0,68.0,H,0.0,22.0,44.0,10.0,24.0,17.0,22.0,5.0,13.0,16.0,6.0,7.0,6.0,25.0,16.0,38.0,7.0,15.0,29.0,33.0,12.0,20.0,8.0,14.0,2.0,3.0,23.0
40873,2011.0,47.0,1196.0,57.0,1243.0,44.0,N,0.0,23.0,43.0,3.0,10.0,8.0,15.0,9.0,26.0,11.0,18.0,3.0,7.0,17.0,15.0,55.0,3.0,19.0,11.0,19.0,16.0,16.0,7.0,9.0,4.0,2.0,18.0
40874,2011.0,47.0,1199.0,74.0,1258.0,63.0,A,0.0,28.0,60.0,7.0,21.0,11.0,15.0,14.0,23.0,19.0,14.0,6.0,4.0,13.0,25.0,53.0,5.0,18.0,8.0,14.0,7.0,21.0,14.0,13.0,8.0,3.0,15.0
40878,2011.0,47.0,1207.0,99.0,1259.0,75.0,H,0.0,34.0,53.0,10.0,22.0,21.0,31.0,6.0,23.0,23.0,13.0,10.0,4.0,22.0,24.0,58.0,8.0,21.0,19.0,29.0,16.0,17.0,17.0,16.0,6.0,2.0,28.0
40879,2011.0,47.0,1208.0,68.0,1117.0,59.0,H,0.0,27.0,52.0,3.0,12.0,11.0,17.0,12.0,24.0,20.0,12.0,7.0,7.0,14.0,21.0,54.0,7.0,21.0,10.0,19.0,14.0,15.0,8.0,14.0,4.0,3.0,15.0
40881,2011.0,47.0,1210.0,67.0,1350.0,54.0,N,0.0,21.0,47.0,2.0,11.0,23.0,29.0,7.0,27.0,7.0,12.0,6.0,3.0,18.0,20.0,51.0,7.0,20.0,7.0,10.0,3.0,23.0,11.0,14.0,2.0,1.0,27.0
40882,2011.0,47.0,1211.0,68.0,1124.0,64.0,N,0.0,22.0,53.0,4.0,9.0,20.0,24.0,9.0,24.0,11.0,16.0,7.0,0.0,25.0,18.0,49.0,2.0,12.0,26.0,33.0,9.0,24.0,5.0,17.0,7.0,6.0,24.0
40884,2011.0,47.0,1227.0,57.0,1228.0,54.0,N,0.0,20.0,44.0,7.0,15.0,10.0,19.0,11.0,25.0,14.0,21.0,6.0,5.0,18.0,18.0,55.0,4.0,17.0,14.0,19.0,15.0,19.0,15.0,15.0,8.0,7.0,19.0
40887,2011.0,47.0,1242.0,70.0,1425.0,68.0,H,0.0,21.0,54.0,7.0,18.0,21.0,31.0,13.0,26.0,12.0,13.0,9.0,3.0,18.0,23.0,51.0,7.0,15.0,15.0,21.0,7.0,23.0,12.0,16.0,8.0,3.0,22.0
40888,2011.0,47.0,1246.0,85.0,1290.0,60.0,H,0.0,27.0,59.0,7.0,18.0,24.0,32.0,9.0,28.0,11.0,12.0,7.0,11.0,10.0,22.0,67.0,8.0,23.0,8.0,10.0,16.0,25.0,14.0,23.0,5.0,3.0,23.0
40892,2011.0,47.0,1257.0,78.0,1205.0,49.0,H,0.0,30.0,59.0,11.0,28.0,7.0,8.0,10.0,35.0,22.0,18.0,7.0,14.0,15.0,18.0,57.0,7.0,17.0,6.0,12.0,7.0,19.0,7.0,13.0,7.0,2.0,12.0
40893,2011.0,47.0,1266.0,81.0,1147.0,52.0,H,0.0,31.0,67.0,5.0,17.0,14.0,22.0,20.0,31.0,18.0,15.0,9.0,6.0,21.0,20.0,54.0,4.0,13.0,8.0,23.0,10.0,19.0,13.0,17.0,11.0,3.0,24.0
40894,2011.0,47.0,1276.0,69.0,1324.0,51.0,H,0.0,25.0,56.0,6.0,19.0,13.0,16.0,7.0,33.0,17.0,12.0,4.0,5.0,16.0,18.0,60.0,6.0,31.0,9.0,17.0,12.0,27.0,10.0,15.0,7.0,4.0,19.0
40895,2011.0,47.0,1277.0,90.0,1341.0,51.0,H,0.0,32.0,64.0,8.0,17.0,18.0,22.0,12.0,29.0,18.0,10.0,14.0,6.0,22.0,17.0,52.0,5.0,19.0,12.0,22.0,13.0,23.0,9.0,22.0,5.0,2.0,23.0
40897,2011.0,47.0,1281.0,116.0,1146.0,63.0,H,0.0,45.0,68.0,13.0,26.0,13.0,16.0,10.0,25.0,33.0,14.0,15.0,9.0,20.0,21.0,66.0,6.0,25.0,15.0,24.0,22.0,15.0,9.0,24.0,6.0,0.0,16.0
40905,2011.0,47.0,1326.0,79.0,1376.0,57.0,H,0.0,27.0,63.0,4.0,16.0,21.0,28.0,14.0,30.0,14.0,8.0,6.0,7.0,11.0,23.0,60.0,8.0,21.0,3.0,7.0,10.0,25.0,10.0,15.0,3.0,5.0,21.0
40908,2011.0,47.0,1338.0,97.0,1271.0,64.0,H,0.0,41.0,74.0,9.0,20.0,6.0,11.0,18.0,35.0,33.0,8.0,2.0,3.0,15.0,25.0,63.0,10.0,32.0,4.0,9.0,6.0,20.0,16.0,6.0,2.0,1.0,17.0
40911,2011.0,47.0,1345.0,65.0,1232.0,52.0,N,0.0,19.0,57.0,3.0,16.0,24.0,30.0,11.0,29.0,12.0,7.0,5.0,6.0,20.0,20.0,58.0,5.0,21.0,7.0,13.0,13.0,31.0,11.0,18.0,2.0,5.0,27.0
40915,2011.0,47.0,1361.0,90.0,1364.0,64.0,H,0.0,32.0,57.0,12.0,24.0,14.0,17.0,11.0,21.0,19.0,9.0,1.0,4.0,15.0,25.0,64.0,5.0,17.0,9.0,10.0,18.0,16.0,16.0,13.0,2.0,0.0,17.0
40920,2011.0,47.0,1389.0,60.0,1192.0,57.0,H,0.0,18.0,49.0,4.0,18.0,20.0,28.0,8.0,31.0,6.0,14.0,6.0,8.0,24.0,15.0,56.0,3.0,14.0,24.0,33.0,9.0,29.0,8.0,9.0,5.0,5.0,23.0
40921,2011.0,47.0,1393.0,83.0,1233.0,77.0,H,0.0,32.0,54.0,4.0,11.0,15.0,22.0,4.0,27.0,20.0,10.0,6.0,2.0,15.0,26.0,58.0,11.0,37.0,14.0,21.0,10.0,22.0,24.0,12.0,5.0,3.0,18.0
40923,2011.0,47.0,1396.0,84.0,1296.0,74.0,H,0.0,31.0,58.0,2.0,13.0,20.0,35.0,10.0,25.0,21.0,9.0,5.0,5.0,16.0,26.0,64.0,9.0,21.0,13.0,15.0,13.0,23.0,13.0,15.0,5.0,3.0,29.0
40924,2011.0,47.0,1400.0,78.0,1314.0,76.0,N,0.0,30.0,68.0,5.0,14.0,13.0,19.0,16.0,24.0,13.0,11.0,3.0,1.0,22.0,29.0,66.0,3.0,11.0,15.0,20.0,13.0,24.0,13.0,12.0,3.0,2.0,19.0
40925,2011.0,47.0,1401.0,71.0,1116.0,62.0,N,1.0,22.0,55.0,3.0,13.0,24.0,31.0,14.0,27.0,11.0,18.0,9.0,1.0,24.0,19.0,47.0,8.0,24.0,16.0,28.0,8.0,23.0,7.0,24.0,11.0,11.0,27.0
40928,2011.0,47.0,1417.0,86.0,1140.0,79.0,N,0.0,29.0,61.0,6.0,16.0,22.0,36.0,16.0,17.0,17.0,10.0,4.0,1.0,21.0,27.0,51.0,4.0,17.0,21.0,31.0,12.0,23.0,5.0,19.0,2.0,3.0,27.0
40930,2011.0,47.0,1424.0,72.0,1381.0,50.0,H,0.0,26.0,57.0,3.0,16.0,17.0,28.0,11.0,28.0,16.0,11.0,13.0,3.0,22.0,17.0,49.0,2.0,11.0,14.0,29.0,11.0,26.0,9.0,22.0,3.0,1.0,25.0
40931,2011.0,47.0,1429.0,76.0,1430.0,58.0,A,0.0,24.0,51.0,5.0,14.0,23.0,27.0,10.0,30.0,12.0,13.0,2.0,4.0,19.0,20.0,55.0,5.0,16.0,13.0,21.0,10.0,19.0,11.0,11.0,4.0,1.0,23.0
40933,2011.0,47.0,1433.0,70.0,1408.0,67.0,H,0.0,23.0,43.0,6.0,21.0,18.0,25.0,4.0,24.0,16.0,18.0,11.0,4.0,16.0,28.0,64.0,0.0,11.0,11.0,19.0,16.0,18.0,9.0,15.0,9.0,2.0,20.0
40935,2011.0,47.0,1435.0,85.0,1368.0,52.0,H,0.0,29.0,56.0,13.0,26.0,14.0,24.0,10.0,32.0,16.0,9.0,6.0,6.0,12.0,21.0,67.0,6.0,22.0,4.0,6.0,16.0,24.0,8.0,14.0,6.0,2.0,18.0
40936,2011.0,47.0,1437.0,78.0,1174.0,59.0,H,0.0,22.0,49.0,6.0,16.0,28.0,35.0,13.0,30.0,9.0,17.0,7.0,4.0,17.0,18.0,54.0,3.0,20.0,20.0,23.0,8.0,19.0,12.0,14.0,8.0,8.0,28.0
40939,2011.0,47.0,1449.0,80.0,1362.0,52.0,H,0.0,33.0,72.0,6.0,26.0,8.0,13.0,17.0,23.0,21.0,4.0,9.0,8.0,9.0,20.0,52.0,5.0,15.0,7.0,10.0,10.0,23.0,11.0,17.0,1.0,1.0,18.0
40940,2011.0,47.0,1452.0,74.0,1156.0,63.0,H,0.0,27.0,57.0,8.0,22.0,12.0,20.0,16.0,24.0,13.0,10.0,6.0,5.0,11.0,25.0,60.0,7.0,19.0,6.0,8.0,13.0,17.0,12.0,11.0,4.0,1.0,22.0
40943,2011.0,47.0,1459.0,79.0,1219.0,65.0,H,0.0,27.0,41.0,7.0,10.0,18.0,28.0,5.0,19.0,19.0,21.0,7.0,1.0,20.0,23.0,49.0,3.0,8.0,16.0,20.0,9.0,15.0,7.0,19.0,7.0,2.0,24.0
40945,2011.0,47.0,1462.0,83.0,1448.0,75.0,H,0.0,32.0,73.0,6.0,21.0,13.0,23.0,18.0,27.0,22.0,11.0,10.0,1.0,19.0,25.0,55.0,10.0,22.0,15.0,22.0,7.0,27.0,11.0,17.0,5.0,9.0,20.0
40946,2011.0,48.0,1112.0,72.0,1301.0,62.0,A,0.0,22.0,49.0,4.0,16.0,24.0,30.0,8.0,23.0,13.0,10.0,9.0,4.0,18.0,21.0,66.0,5.0,14.0,15.0,21.0,23.0,22.0,13.0,14.0,7.0,5.0,23.0
40950,2011.0,48.0,1155.0,71.0,1422.0,61.0,H,0.0,27.0,49.0,6.0,14.0,11.0,20.0,11.0,25.0,17.0,17.0,11.0,9.0,12.0,22.0,59.0,7.0,18.0,10.0,13.0,13.0,16.0,16.0,15.0,5.0,0.0,22.0
40956,2011.0,48.0,1254.0,91.0,1119.0,85.0,H,0.0,30.0,55.0,10.0,17.0,21.0,32.0,15.0,26.0,22.0,22.0,9.0,3.0,14.0,34.0,72.0,11.0,35.0,6.0,8.0,14.0,16.0,21.0,14.0,11.0,1.0,22.0
40964,2011.0,48.0,1323.0,88.0,1392.0,62.0,H,0.0,34.0,63.0,9.0,18.0,11.0,12.0,9.0,33.0,28.0,9.0,4.0,5.0,10.0,26.0,69.0,6.0,16.0,4.0,8.0,12.0,21.0,11.0,8.0,5.0,2.0,17.0
40968,2011.0,48.0,1398.0,70.0,1287.0,64.0,H,1.0,21.0,47.0,7.0,23.0,21.0,28.0,5.0,25.0,14.0,15.0,9.0,5.0,18.0,24.0,65.0,10.0,30.0,6.0,15.0,22.0,24.0,13.0,22.0,8.0,2.0,21.0
40970,2011.0,48.0,1412.0,58.0,1105.0,40.0,H,0.0,21.0,58.0,4.0,21.0,12.0,16.0,16.0,28.0,10.0,11.0,8.0,4.0,11.0,15.0,52.0,5.0,15.0,5.0,8.0,11.0,23.0,6.0,17.0,6.0,5.0,20.0
40976,2011.0,49.0,1125.0,66.0,1106.0,53.0,A,0.0,22.0,55.0,10.0,23.0,12.0,15.0,12.0,20.0,15.0,13.0,12.0,3.0,15.0,17.0,47.0,4.0,19.0,15.0,18.0,12.0,23.0,10.0,19.0,8.0,9.0,15.0
40978,2011.0,49.0,1137.0,75.0,1165.0,64.0,A,0.0,25.0,50.0,6.0,9.0,19.0,25.0,8.0,29.0,15.0,10.0,3.0,1.0,17.0,22.0,53.0,9.0,21.0,11.0,18.0,8.0,20.0,12.0,9.0,4.0,2.0,23.0
40979,2011.0,49.0,1161.0,75.0,1294.0,61.0,H,0.0,21.0,46.0,6.0,17.0,27.0,39.0,10.0,25.0,15.0,14.0,12.0,1.0,19.0,21.0,53.0,8.0,23.0,11.0,19.0,11.0,22.0,16.0,20.0,5.0,1.0,27.0
