,Season,Daynum,Wteam,Wscore,Lteam,Lscore,Wloc,Numot,Wfgm,Wfga,Wfgm3,Wfga3,Wftm,Wfta,Wor,Wdr,Wast,Wto,Wstl,Wblk,Wpf,Lfgm,Lfga,Lfgm3,Lfga3,Lftm,Lfta,Lor,Ldr,Last,Lto,Lstl,Lblk,Lpf
34963,2010.0,28.0,1207.0,83.0,1291.0,62.0,H,0.0,33.0,69.0,7.0,16.0,10.0,12.0,14.0,27.0,15.0,15.0,7.0,7.0,12.0,22.0,53.0,7.0,15.0,11.0,15.0,5.0,23.0,14.0,16.0,6.0,7.0,10.0
34968,2010.0,28.0,1246.0,94.0,1421.0,57.0,N,0.0,36.0,69.0,8.0,18.0,14.0,21.0,16.0,25.0,28.0,8.0,12.0,7.0,8.0,22.0,54.0,8.0,20.0,5.0,9.0,7.0,23.0,10.0,19.0,3.0,7.0,20.0
34969,2010.0,28.0,1272.0,77.0,1324.0,46.0,H,0.0,34.0,62.0,7.0,16.0,2.0,3.0,10.0,23.0,13.0,13.0,15.0,10.0,16.0,16.0,48.0,3.0,6.0,11.0,18.0,14.0,17.0,6.0,24.0,7.0,4.0,9.0
34977,2010.0,28.0,1388.0,78.0,1363.0,71.0,A,0.0,30.0,63.0,9.0,24.0,9.0,16.0,12.0,27.0,16.0,13.0,7.0,5.0,21.0,28.0,64.0,4.0,14.0,11.0,22.0,14.0,24.0,16.0,11.0,7.0,2.0,18.0
34979,2010.0,28.0,1392.0,71.0,1250.0,52.0,A,0.0,24.0,60.0,9.0,26.0,14.0,19.0,12.0,32.0,15.0,13.0,4.0,4.0,17.0,16.0,53.0,9.0,22.0,11.0,16.0,8.0,26.0,12.0,13.0,3.0,3.0,16.0
34980,2010.0,28.0,1393.0,92.0,1159.0,58.0,H,0.0,39.0,68.0,11.0,27.0,3.0,4.0,11.0,31.0,35.0,10.0,13.0,8.0,16.0,20.0,55.0,7.0,21.0,11.0,19.0,10.0,19.0,16.0,17.0,7.0,1.0,8.0
34993,2010.0,29.0,1196.0,80.0,1197.0,59.0,H,0.0,31.0,60.0,7.0,20.0,11.0,15.0,10.0,31.0,20.0,17.0,11.0,4.0,11.0,25.0,62.0,5.0,16.0,4.0,9.0,10.0,21.0,10.0,20.0,9.0,6.0,14.0
34995,2010.0,29.0,1259.0,78.0,1288.0,66.0,H,0.0,27.0,53.0,4.0,8.0,20.0,39.0,13.0,24.0,11.0,15.0,7.0,1.0,19.0,20.0,61.0,6.0,19.0,20.0,22.0,16.0,25.0,9.0,17.0,9.0,2.0,29.0
34997,2010.0,29.0,1268.0,80.0,1231.0,68.0,A,0.0,26.0,55.0,5.0,12.0,23.0,31.0,11.0,30.0,15.0,18.0,8.0,6.0,19.0,23.0,70.0,7.0,26.0,15.0,22.0,20.0,23.0,13.0,16.0,5.0,3.0,22.0
34999,2010.0,29.0,1314.0,89.0,1277.0,82.0,H,0.0,33.0,57.0,5.0,10.0,18.0,30.0,10.0,29.0,21.0,17.0,5.0,8.0,15.0,34.0,79.0,2.0,20.0,12.0,16.0,19.0,20.0,16.0,11.0,15.0,2.0,24.0
35001,2010.0,29.0,1323.0,80.0,1226.0,70.0,H,0.0,32.0,58.0,6.0,14.0,10.0,16.0,8.0,23.0,14.0,7.0,5.0,1.0,14.0,26.0,51.0,6.0,13.0,12.0,15.0,4.0,19.0,16.0,11.0,3.0,2.0,13.0
35004,2010.0,29.0,1345.0,69.0,1448.0,58.0,H,0.0,22.0,64.0,1.0,15.0,24.0,31.0,13.0,27.0,12.0,9.0,14.0,5.0,23.0,22.0,52.0,4.0,8.0,10.0,19.0,8.0,30.0,8.0,25.0,4.0,10.0,25.0
35005,2010.0,29.0,1365.0,79.0,1364.0,68.0,A,0.0,24.0,53.0,7.0,19.0,24.0,31.0,8.0,25.0,10.0,16.0,12.0,3.0,19.0,22.0,51.0,7.0,22.0,17.0,26.0,10.0,26.0,16.0,23.0,10.0,1.0,19.0
35006,2010.0,29.0,1396.0,76.0,1444.0,70.0,A,0.0,31.0,76.0,9.0,23.0,5.0,7.0,19.0,27.0,15.0,6.0,4.0,5.0,17.0,26.0,60.0,5.0,22.0,13.0,15.0,9.0,27.0,14.0,10.0,2.0,2.0,15.0
35007,2010.0,29.0,1431.0,79.0,1308.0,58.0,A,0.0,31.0,70.0,5.0,18.0,12.0,21.0,19.0,29.0,7.0,13.0,6.0,1.0,25.0,14.0,49.0,3.0,20.0,27.0,35.0,12.0,26.0,9.0,17.0,4.0,3.0,19.0
35008,2010.0,29.0,1436.0,63.0,1171.0,58.0,A,0.0,22.0,50.0,3.0,7.0,16.0,19.0,8.0,32.0,9.0,18.0,5.0,3.0,16.0,22.0,62.0,4.0,17.0,10.0,12.0,9.0,22.0,14.0,11.0,6.0,4.0,19.0
35014,2010.0,30.0,1139.0,59.0,1123.0,38.0,A,0.0,17.0,43.0,9.0,27.0,16.0,21.0,10.0,22.0,13.0,15.0,10.0,0.0,17.0,13.0,41.0,1.0,9.0,11.0,15.0,8.0,17.0,7.0,18.0,5.0,2.0,17.0
35017,2010.0,30.0,1165.0,104.0,1137.0,98.0,A,1.0,35.0,62.0,6.0,10.0,28.0,35.0,12.0,24.0,17.0,11.0,8.0,8.0,19.0,36.0,68.0,11.0,21.0,15.0,24.0,11.0,18.0,14.0,12.0,2.0,4.0,23.0
35024,2010.0,30.0,1210.0,74.0,1373.0,61.0,H,0.0,27.0,57.0,7.0,17.0,13.0,18.0,10.0,35.0,17.0,20.0,5.0,5.0,19.0,22.0,69.0,4.0,28.0,13.0,19.0,16.0,23.0,14.0,11.0,14.0,5.0,18.0
35025,2010.0,30.0,1211.0,74.0,1450.0,69.0,H,0.0,23.0,47.0,7.0,16.0,21.0,29.0,9.0,26.0,13.0,19.0,10.0,5.0,18.0,26.0,63.0,5.0,14.0,12.0,20.0,17.0,19.0,8.0,15.0,13.0,4.0,21.0
35029,2010.0,30.0,1228.0,76.0,1155.0,74.0,A,0.0,28.0,54.0,6.0,14.0,14.0,22.0,14.0,22.0,17.0,15.0,5.0,8.0,21.0,24.0,61.0,8.0,22.0,18.0,25.0,20.0,17.0,11.0,13.0,8.0,3.0,22.0
35031,2010.0,30.0,1242.0,98.0,1108.0,31.0,H,0.0,35.0,74.0,11.0,34.0,17.0,33.0,23.0,38.0,28.0,17.0,21.0,9.0,17.0,12.0,52.0,1.0,9.0,6.0,15.0,7.0,24.0,9.0,30.0,11.0,5.0,21.0
35033,2010.0,30.0,1257.0,80.0,1391.0,48.0,H,0.0,29.0,47.0,7.0,14.0,15.0,20.0,9.0,25.0,16.0,16.0,5.0,4.0,14.0,17.0,48.0,7.0,21.0,7.0,16.0,10.0,12.0,8.0,18.0,10.0,0.0,19.0
35035,2010.0,30.0,1274.0,63.0,1278.0,58.0,H,0.0,25.0,56.0,7.0,23.0,6.0,11.0,13.0,21.0,13.0,14.0,9.0,3.0,14.0,22.0,51.0,7.0,19.0,7.0,15.0,12.0,21.0,12.0,12.0,7.0,4.0,16.0
35039,2010.0,30.0,1307.0,86.0,1143.0,78.0,H,0.0,24.0,58.0,11.0,30.0,27.0,35.0,14.0,30.0,12.0,13.0,3.0,2.0,19.0,28.0,62.0,10.0,27.0,12.0,17.0,9.0,25.0,16.0,13.0,6.0,3.0,23.0
35041,2010.0,30.0,1320.0,63.0,1235.0,60.0,A,0.0,24.0,63.0,5.0,17.0,10.0,10.0,15.0,23.0,8.0,9.0,5.0,4.0,14.0,24.0,54.0,8.0,21.0,4.0,5.0,7.0,24.0,12.0,14.0,3.0,4.0,14.0
35042,2010.0,30.0,1326.0,77.0,1199.0,64.0,H,0.0,25.0,58.0,12.0,28.0,15.0,26.0,12.0,22.0,14.0,12.0,9.0,4.0,14.0,25.0,61.0,2.0,16.0,12.0,19.0,18.0,26.0,10.0,20.0,9.0,1.0,24.0
35044,2010.0,30.0,1338.0,67.0,1182.0,58.0,N,2.0,19.0,56.0,6.0,24.0,23.0,42.0,17.0,37.0,11.0,13.0,3.0,4.0,15.0,21.0,66.0,9.0,33.0,7.0,14.0,12.0,29.0,11.0,8.0,7.0,8.0,26.0
35046,2010.0,30.0,1350.0,67.0,1330.0,60.0,H,0.0,19.0,40.0,7.0,14.0,22.0,24.0,3.0,26.0,12.0,15.0,6.0,5.0,19.0,21.0,56.0,5.0,21.0,13.0,18.0,14.0,19.0,10.0,13.0,13.0,1.0,22.0
35047,2010.0,30.0,1361.0,69.0,1360.0,62.0,A,1.0,26.0,51.0,5.0,18.0,12.0,18.0,10.0,28.0,8.0,13.0,8.0,6.0,15.0,21.0,61.0,11.0,25.0,9.0,13.0,14.0,19.0,11.0,11.0,8.0,2.0,16.0
35053,2010.0,30.0,1397.0,78.0,1190.0,66.0,H,0.0,28.0,59.0,7.0,20.0,15.0,24.0,14.0,20.0,22.0,6.0,7.0,5.0,12.0,24.0,54.0,7.0,20.0,11.0,13.0,10.0,22.0,8.0,13.0,4.0,2.0,20.0
35054,2010.0,30.0,1401.0,84.0,1341.0,59.0,H,0.0,27.0,53.0,12.0,31.0,18.0,25.0,10.0,28.0,19.0,17.0,6.0,5.0,13.0,23.0,62.0,8.0,23.0,5.0,9.0,13.0,20.0,13.0,16.0,10.0,3.0,23.0
35056,2010.0,30.0,1409.0,86.0,1329.0,65.0,H,0.0,30.0,54.0,9.0,16.0,17.0,21.0,12.0,30.0,16.0,12.0,2.0,9.0,14.0,26.0,66.0,4.0,16.0,9.0,13.0,12.0,12.0,9.0,6.0,4.0,2.0,19.0
35060,2010.0,30.0,1424.0,74.0,1112.0,72.0,A,2.0,27.0,68.0,5.0,26.0,15.0,21.0,9.0,32.0,14.0,11.0,7.0,3.0,27.0,23.0,63.0,4.0,22.0,22.0,28.0,9.0,32.0,15.0,12.0,4.0,1.0,19.0
35061,2010.0,30.0,1429.0,71.0,1140.0,61.0,H,0.0,22.0,52.0,4.0,13.0,23.0,28.0,9.0,28.0,15.0,9.0,5.0,4.0,19.0,21.0,54.0,6.0,18.0,13.0,17.0,7.0,25.0,8.0,9.0,4.0,3.0,21.0
35063,2010.0,30.0,1435.0,89.0,1281.0,83.0,H,0.0,29.0,58.0,5.0,17.0,26.0,31.0,15.0,32.0,13.0,24.0,7.0,8.0,22.0,29.0,67.0,9.0,20.0,16.0,24.0,9.0,17.0,16.0,13.0,14.0,6.0,25.0
35064,2010.0,30.0,1437.0,77.0,1180.0,58.0,H,0.0,24.0,52.0,7.0,15.0,22.0,30.0,9.0,35.0,14.0,13.0,9.0,8.0,15.0,18.0,58.0,11.0,23.0,11.0,20.0,10.0,24.0,12.0,15.0,5.0,2.0,20.0
35065,2010.0,30.0,1441.0,72.0,1459.0,67.0,H,0.0,21.0,51.0,7.0,17.0,23.0,30.0,10.0,22.0,9.0,15.0,8.0,4.0,22.0,18.0,49.0,4.0,22.0,27.0,33.0,11.0,24.0,8.0,15.0,6.0,0.0,22.0
35068,2010.0,30.0,1458.0,73.0,1181.0,69.0,H,0.0,26.0,59.0,8.0,20.0,13.0,19.0,12.0,22.0,17.0,5.0,4.0,6.0,14.0,24.0,53.0,6.0,14.0,15.0,16.0,8.0,24.0,11.0,11.0,2.0,3.0,18.0
35071,2010.0,31.0,1124.0,64.0,1113.0,61.0,A,0.0,25.0,42.0,8.0,16.0,6.0,10.0,7.0,23.0,13.0,14.0,3.0,2.0,15.0,20.0,50.0,10.0,30.0,11.0,12.0,7.0,11.0,14.0,7.0,5.0,0.0,14.0
35080,2010.0,31.0,1162.0,75.0,1250.0,70.0,H,0.0,27.0,53.0,4.0,7.0,17.0,26.0,8.0,29.0,15.0,14.0,5.0,2.0,20.0,25.0,58.0,5.0,18.0,15.0,21.0,7.0,22.0,10.0,14.0,9.0,2.0,20.0
35096,2010.0,31.0,1293.0,62.0,1184.0,60.0,H,0.0,25.0,60.0,4.0,16.0,8.0,17.0,16.0,21.0,13.0,15.0,14.0,4.0,10.0,24.0,51.0,10.0,23.0,2.0,6.0,4.0,20.0,15.0,20.0,6.0,3.0,16.0
35099,2010.0,31.0,1347.0,61.0,1457.0,59.0,A,1.0,18.0,53.0,4.0,15.0,21.0,34.0,9.0,37.0,10.0,17.0,10.0,5.0,14.0,25.0,77.0,6.0,26.0,3.0,8.0,15.0,34.0,11.0,15.0,11.0,4.0,25.0
35100,2010.0,31.0,1352.0,63.0,1291.0,57.0,H,0.0,25.0,60.0,4.0,11.0,9.0,14.0,12.0,26.0,10.0,14.0,6.0,1.0,25.0,16.0,51.0,3.0,18.0,22.0,29.0,13.0,25.0,6.0,19.0,7.0,5.0,18.0
35105,2010.0,31.0,1400.0,69.0,1425.0,50.0,H,0.0,24.0,58.0,2.0,11.0,19.0,34.0,16.0,27.0,9.0,10.0,8.0,10.0,15.0,21.0,69.0,1.0,10.0,7.0,11.0,21.0,26.0,2.0,17.0,8.0,7.0,25.0
35106,2010.0,31.0,1403.0,99.0,1449.0,92.0,H,1.0,33.0,69.0,4.0,12.0,29.0,39.0,15.0,27.0,18.0,19.0,8.0,7.0,27.0,32.0,64.0,4.0,15.0,24.0,36.0,9.0,28.0,9.0,19.0,12.0,7.0,31.0
35116,2010.0,32.0,1196.0,85.0,1239.0,67.0,A,0.0,29.0,51.0,12.0,20.0,15.0,20.0,9.0,21.0,17.0,14.0,8.0,3.0,13.0,28.0,63.0,5.0,16.0,6.0,10.0,16.0,16.0,14.0,15.0,8.0,5.0,16.0
35117,2010.0,32.0,1277.0,72.0,1459.0,60.0,H,0.0,30.0,55.0,6.0,15.0,6.0,9.0,13.0,30.0,21.0,19.0,1.0,6.0,13.0,23.0,63.0,8.0,26.0,6.0,10.0,11.0,12.0,15.0,8.0,10.0,1.0,9.0
35118,2010.0,32.0,1285.0,71.0,1319.0,54.0,H,0.0,30.0,54.0,4.0,12.0,7.0,10.0,7.0,21.0,14.0,11.0,8.0,1.0,14.0,21.0,46.0,6.0,13.0,6.0,16.0,10.0,20.0,10.0,17.0,5.0,0.0,18.0
35123,2010.0,32.0,1338.0,47.0,1306.0,32.0,H,0.0,17.0,42.0,3.0,13.0,10.0,13.0,9.0,27.0,12.0,16.0,6.0,6.0,12.0,12.0,51.0,4.0,17.0,4.0,10.0,14.0,17.0,4.0,14.0,4.0,1.0,18.0
35126,2010.0,32.0,1401.0,74.0,1103.0,62.0,H,0.0,21.0,53.0,5.0,15.0,27.0,36.0,13.0,26.0,14.0,8.0,11.0,4.0,14.0,23.0,63.0,7.0,21.0,9.0,13.0,18.0,25.0,10.0,17.0,1.0,5.0,25.0
35128,2010.0,32.0,1412.0,74.0,1190.0,52.0,H,0.0,24.0,58.0,5.0,19.0,21.0,30.0,19.0,33.0,13.0,16.0,7.0,10.0,16.0,19.0,55.0,4.0,16.0,10.0,15.0,8.0,20.0,8.0,14.0,6.0,5.0,23.0
35131,2010.0,32.0,1462.0,77.0,1245.0,61.0,H,0.0,27.0,47.0,9.0,20.0,14.0,20.0,6.0,30.0,17.0,19.0,8.0,8.0,11.0,24.0,65.0,6.0,16.0,7.0,9.0,13.0,17.0,11.0,15.0,10.0,1.0,18.0
35138,2010.0,33.0,1139.0,84.0,1434.0,67.0,H,0.0,25.0,44.0,7.0,17.0,27.0,34.0,7.0,14.0,13.0,9.0,13.0,2.0,14.0,24.0,45.0,7.0,15.0,12.0,15.0,7.0,13.0,14.0,15.0,6.0,2.0,25.0
35139,2010.0,33.0,1140.0,69.0,1362.0,43.0,N,0.0,25.0,49.0,7.0,17.0,12.0,12.0,3.0,24.0,15.0,14.0,10.0,4.0,19.0,16.0,46.0,2.0,11.0,9.0,19.0,10.0,21.0,9.0,19.0,4.0,0.0,16.0
35141,2010.0,33.0,1143.0,82.0,1235.0,63.0,H,0.0,33.0,74.0,6.0,19.0,10.0,14.0,19.0,32.0,17.0,10.0,3.0,4.0,17.0,22.0,62.0,3.0,17.0,16.0,23.0,11.0,21.0,10.0,11.0,3.0,3.0,14.0
35143,2010.0,33.0,1150.0,87.0,1257.0,65.0,A,0.0,30.0,66.0,10.0,24.0,17.0,19.0,20.0,29.0,14.0,13.0,4.0,3.0,16.0,23.0,64.0,7.0,28.0,12.0,17.0,17.0,18.0,9.0,11.0,10.0,4.0,18.0
35148,2010.0,33.0,1173.0,89.0,1250.0,71.0,H,0.0,35.0,65.0,8.0,19.0,11.0,15.0,14.0,25.0,20.0,18.0,7.0,1.0,22.0,22.0,52.0,4.0,17.0,23.0,27.0,7.0,17.0,15.0,16.0,6.0,2.0,13.0
35152,2010.0,33.0,1181.0,80.0,1385.0,71.0,H,0.0,28.0,65.0,5.0,17.0,19.0,24.0,17.0,24.0,15.0,8.0,6.0,5.0,12.0,29.0,57.0,6.0,18.0,7.0,13.0,8.0,23.0,14.0,13.0,3.0,3.0,19.0
35158,2010.0,33.0,1207.0,73.0,1110.0,46.0,H,0.0,27.0,54.0,5.0,16.0,14.0,19.0,10.0,33.0,10.0,10.0,10.0,9.0,14.0,16.0,59.0,7.0,20.0,7.0,10.0,12.0,20.0,11.0,13.0,3.0,2.0,19.0
35160,2010.0,33.0,1210.0,79.0,1425.0,53.0,H,0.0,30.0,60.0,8.0,19.0,11.0,16.0,10.0,21.0,16.0,7.0,7.0,6.0,16.0,21.0,55.0,1.0,12.0,10.0,14.0,14.0,22.0,8.0,19.0,6.0,1.0,14.0
35168,2010.0,33.0,1243.0,86.0,1450.0,69.0,H,0.0,27.0,61.0,10.0,22.0,22.0,29.0,16.0,16.0,15.0,17.0,13.0,2.0,26.0,20.0,42.0,1.0,6.0,28.0,35.0,8.0,21.0,14.0,25.0,7.0,5.0,24.0
35170,2010.0,33.0,1246.0,68.0,1314.0,66.0,H,0.0,24.0,54.0,6.0,16.0,14.0,22.0,11.0,28.0,13.0,21.0,8.0,8.0,17.0,26.0,67.0,7.0,20.0,7.0,13.0,16.0,21.0,11.0,16.0,9.0,4.0,18.0
35178,2010.0,33.0,1276.0,67.0,1115.0,53.0,H,0.0,24.0,56.0,6.0,24.0,13.0,16.0,8.0,23.0,14.0,12.0,6.0,5.0,13.0,20.0,48.0,5.0,13.0,8.0,11.0,7.0,26.0,9.0,22.0,6.0,1.0,20.0
35179,2010.0,33.0,1278.0,91.0,1135.0,55.0,H,0.0,36.0,67.0,10.0,23.0,9.0,13.0,14.0,28.0,25.0,7.0,9.0,10.0,14.0,18.0,54.0,7.0,23.0,12.0,16.0,9.0,20.0,7.0,14.0,5.0,1.0,9.0
35182,2010.0,33.0,1281.0,106.0,1332.0,69.0,H,0.0,37.0,64.0,14.0,29.0,18.0,25.0,9.0,26.0,28.0,15.0,7.0,5.0,21.0,22.0,72.0,4.0,18.0,21.0,27.0,24.0,19.0,5.0,20.0,8.0,1.0,23.0
35186,2010.0,33.0,1288.0,80.0,1164.0,67.0,A,0.0,23.0,54.0,6.0,18.0,28.0,41.0,18.0,29.0,12.0,17.0,9.0,2.0,17.0,26.0,63.0,2.0,15.0,13.0,19.0,12.0,19.0,10.0,14.0,9.0,6.0,27.0
35187,2010.0,33.0,1293.0,86.0,1287.0,56.0,H,0.0,31.0,54.0,11.0,24.0,13.0,24.0,7.0,17.0,18.0,9.0,5.0,5.0,17.0,22.0,54.0,4.0,13.0,8.0,11.0,11.0,20.0,7.0,18.0,5.0,2.0,20.0
35188,2010.0,33.0,1294.0,59.0,1285.0,48.0,A,0.0,15.0,41.0,4.0,12.0,25.0,30.0,10.0,24.0,5.0,11.0,5.0,2.0,19.0,17.0,53.0,3.0,15.0,11.0,16.0,14.0,21.0,9.0,12.0,6.0,2.0,24.0
35190,2010.0,33.0,1301.0,77.0,1266.0,73.0,A,0.0,30.0,56.0,7.0,12.0,10.0,20.0,10.0,23.0,22.0,12.0,14.0,2.0,16.0,25.0,66.0,9.0,22.0,14.0,18.0,20.0,21.0,17.0,15.0,9.0,0.0,18.0
35191,2010.0,33.0,1307.0,75.0,1308.0,58.0,H,0.0,26.0,61.0,8.0,25.0,15.0,23.0,11.0,21.0,16.0,16.0,15.0,2.0,22.0,18.0,44.0,6.0,19.0,16.0,23.0,9.0,27.0,8.0,31.0,10.0,3.0,22.0
35193,2010.0,33.0,1317.0,64.0,1349.0,62.0,A,0.0,18.0,48.0,8.0,22.0,20.0,26.0,7.0,26.0,8.0,12.0,3.0,1.0,16.0,25.0,62.0,4.0,15.0,8.0,12.0,14.0,26.0,12.0,11.0,3.0,3.0,22.0
35194,2010.0,33.0,1324.0,84.0,1236.0,76.0,A,0.0,29.0,60.0,3.0,13.0,23.0,25.0,11.0,26.0,7.0,9.0,6.0,5.0,14.0,29.0,66.0,8.0,22.0,10.0,13.0,14.0,22.0,16.0,12.0,2.0,7.0,21.0
35195,2010.0,33.0,1326.0,111.0,1185.0,60.0,H,0.0,38.0,60.0,16.0,29.0,19.0,28.0,8.0,25.0,27.0,10.0,9.0,2.0,14.0,23.0,53.0,6.0,21.0,8.0,12.0,7.0,19.0,8.0,24.0,4.0,1.0,22.0
35196,2010.0,33.0,1329.0,61.0,1427.0,55.0,H,0.0,23.0,50.0,7.0,18.0,8.0,11.0,7.0,35.0,11.0,18.0,3.0,7.0,13.0,22.0,68.0,6.0,24.0,5.0,8.0,12.0,23.0,8.0,6.0,9.0,3.0,15.0
35197,2010.0,33.0,1330.0,65.0,1174.0,44.0,H,0.0,24.0,52.0,3.0,17.0,14.0,19.0,9.0,21.0,16.0,10.0,11.0,2.0,16.0,18.0,52.0,3.0,19.0,5.0,13.0,18.0,21.0,7.0,22.0,6.0,1.0,18.0
35201,2010.0,33.0,1345.0,101.0,1138.0,65.0,H,0.0,36.0,69.0,12.0,24.0,17.0,22.0,13.0,31.0,22.0,14.0,10.0,7.0,18.0,23.0,67.0,5.0,16.0,14.0,21.0,16.0,22.0,14.0,19.0,7.0,2.0,16.0
35205,2010.0,33.0,1352.0,73.0,1447.0,70.0,H,0.0,25.0,57.0,9.0,21.0,14.0,25.0,10.0,18.0,15.0,9.0,11.0,3.0,17.0,24.0,50.0,13.0,28.0,9.0,14.0,13.0,26.0,15.0,22.0,3.0,2.0,19.0
35209,2010.0,33.0,1361.0,69.0,1364.0,61.0,A,0.0,27.0,53.0,5.0,20.0,10.0,18.0,13.0,22.0,11.0,16.0,4.0,5.0,17.0,19.0,51.0,8.0,18.0,15.0,22.0,14.0,20.0,11.0,14.0,9.0,0.0,17.0
35215,2010.0,33.0,1373.0,83.0,1107.0,54.0,H,0.0,28.0,59.0,8.0,22.0,19.0,30.0,12.0,25.0,21.0,11.0,14.0,6.0,13.0,23.0,64.0,4.0,16.0,4.0,7.0,17.0,20.0,9.0,21.0,4.0,1.0,21.0
35219,2010.0,33.0,1388.0,68.0,1429.0,63.0,A,0.0,26.0,61.0,9.0,22.0,7.0,13.0,13.0,25.0,14.0,11.0,2.0,2.0,16.0,25.0,63.0,3.0,12.0,10.0,15.0,16.0,25.0,14.0,10.0,6.0,2.0,18.0
35221,2010.0,33.0,1393.0,101.0,1263.0,55.0,H,0.0,41.0,63.0,12.0,23.0,7.0,12.0,8.0,37.0,28.0,17.0,12.0,14.0,15.0,18.0,68.0,9.0,30.0,10.0,15.0,16.0,17.0,11.0,18.0,13.0,0.0,12.0
35222,2010.0,33.0,1396.0,45.0,1336.0,42.0,H,0.0,18.0,60.0,3.0,17.0,6.0,9.0,17.0,21.0,11.0,6.0,5.0,2.0,12.0,15.0,43.0,5.0,19.0,7.0,9.0,7.0,27.0,7.0,14.0,2.0,5.0,13.0
35225,2010.0,33.0,1418.0,95.0,1358.0,85.0,A,0.0,34.0,52.0,6.0,11.0,21.0,32.0,9.0,26.0,30.0,20.0,4.0,3.0,31.0,26.0,59.0,6.0,15.0,27.0,45.0,16.0,15.0,23.0,14.0,11.0,0.0,22.0
35228,2010.0,33.0,1424.0,66.0,1365.0,63.0,A,0.0,24.0,58.0,7.0,22.0,11.0,18.0,12.0,16.0,13.0,9.0,12.0,3.0,26.0,18.0,45.0,6.0,14.0,21.0,31.0,18.0,24.0,7.0,21.0,5.0,4.0,14.0
35230,2010.0,33.0,1435.0,67.0,1177.0,54.0,H,0.0,22.0,50.0,3.0,13.0,20.0,30.0,14.0,27.0,10.0,12.0,4.0,3.0,15.0,22.0,56.0,5.0,21.0,5.0,14.0,12.0,21.0,2.0,12.0,6.0,3.0,21.0
35231,2010.0,33.0,1436.0,88.0,1312.0,49.0,A,0.0,30.0,49.0,7.0,11.0,21.0,31.0,12.0,26.0,19.0,12.0,9.0,5.0,18.0,18.0,49.0,6.0,16.0,7.0,20.0,11.0,13.0,8.0,14.0,8.0,2.0,22.0
35234,2010.0,33.0,1448.0,77.0,1211.0,75.0,A,0.0,24.0,63.0,8.0,15.0,21.0,28.0,16.0,26.0,12.0,10.0,3.0,1.0,26.0,23.0,51.0,8.0,18.0,21.0,34.0,9.0,27.0,13.0,10.0,4.0,3.0,20.0
35239,2010.0,33.0,1457.0,82.0,1219.0,68.0,H,0.0,26.0,51.0,9.0,14.0,21.0,29.0,11.0,24.0,11.0,14.0,10.0,5.0,14.0,26.0,56.0,10.0,21.0,6.0,10.0,9.0,16.0,15.0,15.0,4.0,4.0,21.0
35240,2010.0,33.0,1458.0,79.0,1212.0,46.0,H,0.0,27.0,45.0,6.0,12.0,19.0,28.0,6.0,31.0,18.0,10.0,3.0,6.0,13.0,16.0,55.0,3.0,11.0,11.0,14.0,11.0,16.0,13.0,11.0,9.0,3.0,23.0
35245,2010.0,34.0,1155.0,72.0,1376.0,61.0,H,0.0,26.0,57.0,9.0,22.0,11.0,14.0,11.0,36.0,16.0,19.0,7.0,7.0,10.0,25.0,70.0,6.0,22.0,5.0,10.0,13.0,23.0,10.0,10.0,14.0,3.0,15.0
35247,2010.0,34.0,1165.0,78.0,1386.0,66.0,H,0.0,30.0,57.0,11.0,24.0,7.0,9.0,7.0,27.0,19.0,19.0,7.0,4.0,23.0,20.0,55.0,5.0,17.0,21.0,28.0,9.0,22.0,9.0,12.0,10.0,5.0,13.0
35250,2010.0,34.0,1199.0,82.0,1198.0,62.0,H,0.0,27.0,56.0,8.0,21.0,20.0,26.0,9.0,26.0,19.0,16.0,12.0,4.0,18.0,22.0,62.0,5.0,23.0,13.0,18.0,14.0,20.0,11.0,20.0,9.0,2.0,19.0
35254,2010.0,34.0,1222.0,83.0,1394.0,76.0,H,0.0,30.0,68.0,11.0,29.0,12.0,17.0,13.0,15.0,17.0,11.0,13.0,2.0,17.0,29.0,58.0,8.0,17.0,10.0,15.0,16.0,28.0,19.0,24.0,8.0,7.0,15.0
35256,2010.0,34.0,1242.0,73.0,1417.0,61.0,A,0.0,28.0,63.0,5.0,17.0,12.0,17.0,16.0,27.0,12.0,14.0,8.0,5.0,18.0,22.0,61.0,6.0,17.0,11.0,19.0,16.0,20.0,11.0,15.0,8.0,5.0,12.0
35260,2010.0,34.0,1323.0,90.0,1416.0,72.0,H,0.0,32.0,58.0,5.0,17.0,21.0,25.0,9.0,23.0,19.0,9.0,7.0,3.0,14.0,29.0,57.0,5.0,13.0,9.0,14.0,8.0,20.0,13.0,13.0,7.0,1.0,22.0
35266,2010.0,34.0,1409.0,81.0,1325.0,80.0,H,0.0,27.0,53.0,3.0,10.0,24.0,36.0,12.0,32.0,9.0,18.0,2.0,10.0,18.0,25.0,70.0,9.0,22.0,21.0,27.0,17.0,20.0,13.0,8.0,7.0,0.0,26.0
35267,2010.0,34.0,1437.0,95.0,1268.0,86.0,N,0.0,30.0,75.0,16.0,39.0,19.0,26.0,23.0,22.0,19.0,14.0,10.0,2.0,24.0,28.0,53.0,9.0,19.0,21.0,27.0,7.0,26.0,14.0,19.0,7.0,4.0,23.0
